name,age,vintage,vol,ml,price
"Springbank, Original BottlingAnniversary Bottling (140th Anniversary)",8,,55.20%,700,141 €March 2019
"Springbank, Original Bottling (1960s Old Style)",25,,43.00%,750,410 €February 2017
"Springbank, Original Bottling (1970s)",8,,43.00%,750,426 €May 2018
"Longrow, Original Bottling (1970s) Miniature b.1990",16,1974,46.00%,50,75 €December 2018
"Springbank, Original Bottling (1970s)",12,,45.71%,750,1056 €January 2019
"Longrow, Original Bottling (1970s) b.1992",18,1974,46.00%,700,1246 €September 2017
"Springbank, Original Bottling (1970s)",5,,43.00%,750,1065 €May 2018
"Springbank, Original Bottling (1970s)",8,,45.71%,750,1056 €December 2018
"Longrow, Original Bottling (1970s) b.1990",16,1974,46.00%,700,1265 €November 2018
"Springbank, Original Bottling (1970s Old Style)",8,,43.00%,750,403 €February 2019
"Springbank, Original Bottling (1980s) Decanter",10,,43.00%,750,198 €December 2018
"Springbank, Original Bottling (1980s)",15,,46.00%,750,876 €June 2019
"Springbank, Original Bottling (1980s)",8,,43.00%,750,340 €February 2019
"Longrow, Original Bottling (1980s) Miniature",14,,46.00%,50,62 €March 2018
"Springbank, Original Bottling (1980s) Decanter",12,,46.00%,750,198 €April 2016
"Springbank, Original Bottling (1980s)",21,,46.00%,750,988 €April 2019
"Springbank, Original Bottling (1980s)",12,,46.00%,750,568 €June 2019
"Springbank, Original Bottling (1980s)",25,,46.00%,750,1044 €November 2018
"Springbank, Original Bottling100 Proof (1980s) Miniature",12,,57.00%,50,117 €September 2018
"Springbank, Original Bottling100 Proof (1990s)",12,,50.00%,700,2677 €April 2019
"Springbank, Original Bottling (1990s) Miniature",25,,46.00%,50,87 €October 2018
"Springbank, Original Bottling100 Proof (1990s)",10,,57.00%,700,161 €June 2019
"Springbank, Original BottlingCV (1990s)",,,46.00%,700,165 €June 2019
"Springbank, Original BottlingCV (1990s)",,,46.00%,750,219 €March 2019
"Springbank, Original BottlingRed Thistle (1990s)",12,,46.00%,700,378 €June 2019
"Springbank, Original Bottling (1990s)",25,,46.00%,750,1391 €May 2019
"Springbank, Original Bottling (1990s)",25,,46.00%,700,778 €January 2018
"Springbank, Original Bottling (1990s)",12,,46.00%,700,500 €December 2018
"Springbank, Original Bottling (1990s) Miniature",21,,46.00%,50,51 €January 2019
"Springbank, Original Bottling (1990s) Miniature",30,,46.00%,50,95 €December 2018
"Springbank, Original Bottling (1990s) Decanter",21,,43.00%,700,461 €May 2019
"Springbank, Original Bottling (1990s Green Thistle)",15,,46.00%,750,311 €March 2018
"Springbank, Original Bottling (1990s Old Style)",15,,46.00%,700,926 €June 2019
"Springbank, Original BottlingGlenkeir Treasures (1st Release) b.2004One of 275 Bottles",15,1989,52.00%,700,155 €February 2019
"Springbank, Original BottlingMarrying Strength (2016 Release) b.2016",10,,49.50%,700,81 €May 2018
"Springbank, Original BottlingMarrying Strength (2016 Release) b.2016",10,,49.00%,700,110 €May 2019
"Springbank, Original BottlingGlenkeir Treasures (2nd Release) b.2005One of 248 Bottles",16,1989,52.20%,500,110 €February 2017
"Longrow, Original BottlingRed (Australian Shiraz)One of 9000 Bottles",11,,53.70%,700,143 €June 2019
"Springbank, Original BottlingCask Strength (Black Label)",12,,54.20%,700,278 €May 2019
"Springbank, Original Bottling100 Proof (Black Label)",10,,57.00%,700,105 €June 2019
"Springbank, Original Bottling (Blue Label)",18,,46.00%,700,149 €June 2019
"Longrow, Original Bottling (Blue Label)",18,,46.00%,700,117 €June 2019
"Hazelburn, Original Bottling (Bottled for Brewing & Jahnel)",,,59.20%,700,280 €March 2018
"Springbank, Original BottlingMadeira Hogshead (Bottled for Oddbins) b.2008One of 179 Bottles",12,1996,53.40%,700,280 €April 2019
"Springbank, Original Bottling (Brown Label)",25,,46.00%,700,1327 €May 2019
"Longrow, Original BottlingRed (Cabernet Franc)One of 9000 Bottles",11,,55.90%,700,95 €June 2019
"Longrow, Original BottlingRed (Cabernet Sauvignon)One of 9000 Bottles",11,,52.10%,700,121 €June 2019
"Longrow, Original BottlingWarehouse Tasting (Chardonnay Finish) b.2016",15,2001,56.20%,700,135 €August 2018
"Springbank, Original Bottling100 Proof (Christmas 2002) b.2002",12,,57.00%,700,1069 €October 2017
"Springbank, Original Bottling (Cream Label)",15,,46.00%,700,146 €June 2019
"Springbank, Original Bottling (Cream Label)",10,,46.00%,700,40 €December 2011
"Springbank, Original Bottling (Cream Label)",10,,46.00%,350,62 €December 2018
"Springbank, Original Bottling (Dark Label)",18,,46.00%,700,106 €June 2019
"Longrow, Original Bottling (Distillery Label) b.1980",7,1973,46.00%,750,1982 €April 2019
"Springbank, Original Bottling (Dumpy Bottle)",10,,46.00%,750,230 €October 2013
"Springbank, Original Bottling (Dumpy Bottle)",30,,46.00%,700,2135 €April 2019
"Springbank, Original Bottling (Dumpy Bottle)",21,,46.00%,700,957 €June 2019
"Hazelburn, Original BottlingCampbeltown Malt (Festival 2018) b.2017One of 1070 Bottles",10,2007,59.60%,700,83 €June 2019
"Longrow, Original BottlingCampbeltown Malt (Festival 2018) b.2018One of 1096 Bottles",13,2005,58.70%,700,115 €June 2019
"Hazelburn, Original BottlingThe Stills (First Edition)One of 5000 Bottles",8,,46.00%,700,76 €February 2019
"Springbank, Original Bottling (For uisge Beatha) b.2003",10,,55.90%,700,125 €February 2018
"Springbank, Original Bottling (Franks 40 years in Distilling) Wooden Box",25,,46.00%,700,941 €June 2019
"Longrow, Original Bottling (Gaja Barolo) b.2007One of 12120 Bottles",7,2000,55.80%,700,109 €June 2019
"Longrow, Original Bottling (Gaja Barolo) b.2009",9,2000,55.50%,700,70 €November 2014
"Springbank, Original Bottling (Gaja Barolo) b.2013One of 11000 Bottles",9,2004,54.70%,700,136 €June 2019
"Springbank, Original Bottling (Gold Label)",21,,46.00%,750,333 €June 2019
"Springbank, Original Bottling (Green Label)",15,,46.00%,700,99 €June 2019
"Springbank, Original Bottling (Green Thistle)",15,,46.00%,700,303 €June 2019
"Springbank, Original Bottling100 Proof (Green Thistle)",12,,57.14%,700,1598 €January 2018
"Springbank, Original Bottling100 Proof (Green Thistle)",12,,57.00%,700,2101 €April 2019
"Springbank, Original Bottling (Green Thistle)",,,46.00%,375,88 €April 2018
"Springbank, Original Bottling100 Proof (Green Thistle)",12,,50.00%,750,1704 €October 2017
"Springbank, Original BottlingSingle Cask (Guadeloupe Rum Cask) b.2017One of 186 Bottles",14,2003,57.10%,700,167 €June 2019
"Springbank, Original BottlingSingle Cask (Ians Artisan Dram) b.2016One of 220 Bottles (Cask 314)",19,1997,48.00%,700,245 €June 2017
"Hazelburn, Original BottlingSingle Cask (Ians Artisan Dram) b.2016One of 220 Bottles (Cask 04/284)",18,1998,51.00%,700,120 €July 2017
"Springbank, Original Bottling (Italian Import) b.1987",10,1977,57.00%,750,1852 €June 2019
"Springbank, Original BottlingCask Strength (Jazz Edition)",14,,56.00%,700,128 €May 2019
"Longrow, Original BottlingFirst Distillation (Last Cask)(Cask 1723)",,1973,43.20%,700,2554 €May 2019
"Springbank, Original BottlingMillennium (Limited Edition) b.1998",25,,46.00%,700,2173 €January 2019
"Springbank, Original BottlingMillennium (Limited Edition) b.1999",45,,40.10%,700,4460 €May 2019
"Longrow, Original BottlingRed (Malbec)One of 9000 Bottles",13,,51.30%,700,109 €June 2019
"Springbank, Original BottlingSherry Cask (Milano Whisky Festival 2009) b.2009One of 600 Bottles (Cask 264)",13,1996,57.10%,700,265 €June 2019
"Springbank, Original BottlingCask Strength (Old Style)",12,,56.30%,700,76 €May 2019
"Springbank, Original Bottling (Old Style) b.1978(Cask 1786)",10,1968,59.00%,750,2422 €July 2017
"Springbank, Original Bottling (Old Style)",21,,46.00%,700,692 €June 2019
"Longrow, Original Bottling (Old Style)",10,,46.00%,700,68 €June 2019
"Springbank, Original Bottling (Old Style)",15,,46.00%,750,505 €February 2017
"Longrow, Original Bottling (Old Style)",14,,46.00%,750,2597 €August 2017
"Springbank, Original Bottling (Old Style)",12,,46.00%,700,195 €December 2016
"Springbank, Original Bottling (Old Style)",15,,46.00%,700,505 €December 2018
"Springbank, Original Bottling (Old Style) b.1978(Cask 1786)",10,1968,59.00%,750,2422 €July 2017
"Longrow, Original Bottling (Old Style)",18,,46.00%,700,80 €June 2019
"Springbank, Original Bottling (Old Style)",15,,46.00%,750,505 €February 2017
"Longrow, Original Bottling (Old Style)",14,,46.00%,750,2597 €August 2017
"Springbank, Original Bottling (Old Style)",15,,46.00%,700,505 €December 2018
"Springbank, Original Bottling (Old Style)",12,,46.00%,700,195 €December 2016
"Springbank, Original Bottling (Old Style Black Label)",10,,46.00%,700,48 €May 2019
"Springbank, Original Bottling (Old Style Black Label)",15,,46.00%,700,111 €September 2018
"Springbank, Original Bottling100 Proof (Old Style Black Label)",10,,57.00%,700,130 €June 2019
"Springbank, Original Bottling (Old Style Cream Label)",10,,46.00%,700,91 €June 2019
"Springbank, Original BottlingBourbon Barrel (Open Day 2010) b.2009One of 230 Bottles",10,1999,61.90%,700,83 €April 2019
"Longrow, Original BottlingShiraz Cask (Open Day 2010) b.2009One of 414 Bottles",8,2001,58.50%,700,116 €May 2019
"Springbank, Original Bottling (Open Day 2012) b.2012One of 313 Bottles",12,2000,50.20%,700,164 €May 2019
"Springbank, Original Bottling (Open Day 2013) b.2013One of 295 Bottles",9,2004,58.60%,700,98 €April 2019
"Hazelburn, Original BottlingBourbon Barrel (Open Day 2013) b.2013One of 218 Bottles",10,2003,59.00%,700,97 €February 2017
"Springbank, Original BottlingRum Cask (Open Day 2017) b.2016One of 218 Bottles",15,2001,50.00%,700,180 €June 2019
"Springbank, Original Bottling (Orange Label)",10,,46.00%,700,43 €June 2019
"Springbank, Original BottlingPure Malt (Pearshape Bottle)",8,,43.00%,750,305 €September 2015
"Longrow, Original BottlingRed (Pinot Noir)One of 9000 Bottles",11,,53.10%,700,98 €June 2019
"Longrow, Original BottlingRed (Pinot Noir)One of 9000 Bottles",12,,52.90%,700,101 €June 2019
"Longrow, Original BottlingRed (Port Cask)One of 9000 Bottles",11,,51.80%,700,119 €June 2019
"Springbank, Original BottlingHMS Campbeltown (Private Bottling)",,,46.00%,700,90 €March 2019
"Springbank, Original Bottling (Purple Label)",18,,46.00%,700,115 €June 2019
"Springbank, Original BottlingPure Malt (Red Ceramic) Ceramic",12,,43.00%,750,286 €June 2019
"Longrow, Original Bottling (Red Wine Hogshead)One of 572 Bottles",9,,58.20%,700,170 €May 2016
"Springbank, Original Bottling (Red Wine Hogshead) b.2010One of 288 Bottles",11,1999,56.10%,700,137 €October 2018
"Longrow, Original Bottling (Rundlets & Kilderkins) b.2012One of 9000 Bottles",11,2001,57.10%,700,131 €October 2018
"Longrow, Original Bottling (Rundlets & Kilderkins) b.2012One of 9000 Bottles",11,2001,51.70%,700,139 €June 2019
"Springbank, Original Bottling (Rundlets & Kilderkins) b.2011One of 9000 Bottles",10,2001,49.40%,700,218 €May 2019
"Hazelburn, Original Bottling (Rundlets & Kilderkins) b.2013",10,2003,50.10%,700,81 €October 2018
"Longrow, Original Bottling (Rundlets & Kilderkins) b.2012One of 9000 Bottles",11,2001,46.00%,700,150 €December 2017
"Hazelburn, Original Bottling (Rundlets & Kilderkins) b.2013One of 12000 Bottles",10,2003,50.10%,700,93 €June 2019
"Springbank, Original Bottling (Silver Label)",25,,46.00%,700,401 €June 2019
"Springbank, Original Bottling (Society Bottling) b.2006One of 265 Bottles",14,1992,55.30%,700,117 €August 2018
"Springbank, Original Bottling (Society Bottling) b.2018One of 1020 Bottles",15,2003,56.20%,700,177 €May 2019
"Longrow, Original Bottling (Society Bottling) b.2018One of 2250 Bottles",11,2007,56.90%,700,108 €June 2019
"Hazelburn, Original Bottling (Society Bottling) b.2013One of 204 Bottles",11,2002,54.40%,700,108 €April 2019
"Hazelburn, Original Bottling (Society Bottling) b.2017One of 846 Bottles",10,2007,55.90%,700,132 €May 2019
"Hazelburn, Original Bottling (Society Tasting Bottling) b.2015One of 132 Bottles",18,1997,54.40%,700,199 €August 2016
"Springbank, Original BottlingSingle Cask (Special Boat Service) b.2015One of 233 Bottles (Cask 492)",20,1995,56.80%,700,362 €November 2018
"Longrow, Original Bottling (Springbank Society) b.2005One of 630 Bottles",8,1997,59.90%,700,102 €April 2019
"Springbank, Original BottlingRum Cask (Springbank Society) b.2006One of 700 Bottles",9,1997,60.20%,700,145 €May 2019
"Longrow, Original Bottling (Springbank Society) b.2014One of 366 Bottles",13,2001,56.70%,700,127 €March 2019
"Springbank, Original Bottling (Springbank Society) b.2016One of 1128 Bottles",9,2007,57.10%,700,160 €June 2019
"Springbank, Original Bottling (Springbank Society) b.2007One of 570 Bottles",17,1990,51.50%,700,204 €April 2019
"Longrow, Original Bottling (Springbank Society) b.2016One of 1134 Bottles",9,2007,56.30%,700,105 €June 2019
"Springbank, Original BottlingBourbon Cask (Springbank Society) b.2006One of 265 Bottles",14,1992,55.50%,700,129 €February 2017
"Springbank, Original BottlingLocal Barley (Springbank Society) b.2010One of 516 Bottles",11,1999,57.90%,700,364 €June 2019
"Hazelburn, Original Bottling (Springbank Society)",18,,54.40%,700,218 €February 2018
"Springbank, Original Bottling (Springbank Society) b.2009One of 576 Bottles",14,1995,57.10%,700,140 €April 2019
"Hazelburn, Original Bottling (Springbank Society) b.2006One of 600 Bottles",8,1998,58.70%,700,85 €April 2019
"Longrow, Original Bottling (Springbank Society) b.2011One of 611 Bottles",10,2001,53.90%,700,182 €June 2019
"Longrow, Original BottlingFino Sherry Butt (Springbank Society) b.2008One of 600 Bottles",12,1996,57.60%,700,247 €June 2019
"Springbank, Original Bottling (Springbank Society) b.2012One of 600 Bottles",14,1998,55.70%,700,182 €June 2019
"Longrow, Original Bottling (Springbank Society) b.2016One of 600 Bottles",15,2001,53.20%,700,222 €June 2019
"Springbank, Original Bottling (Springbank Society) b.2003One of 306 Bottles",8,1995,56.00%,700,140 €September 2017
"Hazelburn, Original BottlingBourbon Barrel (Springbank Society) b.2009One of 240 Bottles",8,2001,55.70%,700,87 €December 2018
"Springbank, Original BottlingSingle Cask (Springbank Society) b.2013(Cask 389)",15,1998,54.70%,700,130 €July 2018
"Springbank, Original BottlingSingle Cask (Springbank Society) b.2015One of 502 Bottles",18,1997,58.90%,700,350 €March 2019
"Springbank, Original BottlingMadeira Finish (Springbank Society) b.2012One of 600 Bottles",15,1997,56.50%,700,228 €May 2019
"Springbank, Original BottlingSherry Cask (Springbank Society) b.2008One of 850 Bottles",11,1997,48.70%,700,215 €May 2019
"Springbank, Original Bottling (Springbank Society) b.2013One of 300 Bottles",12,2001,53.50%,700,140 €April 2019
"Springbank, Original BottlingFresh Sherry Butt (Springbank Society) b.2015One of 594 Bottles",8,2007,57.20%,700,140 €March 2019
"Springbank, Original Bottling (Springbank Society) b.2004One of 170 Bottles",22,,46.00%,700,692 €March 2019
"Springbank, Original BottlingLombard No.1 (The Golfing Greats)",,1965,46.00%,750,1264 €May 2019
"Springbank, Original BottlingRum Cask (US Exclusive) b.2014One of 150 Bottles",21,,46.00%,750,405 €October 2015
"Springbank, Original Bottling (US Import) b.1991",24,1967,46.00%,750,1832 €July 2016
"Springbank, Original Bottling (US Import) b.1993",14,1979,46.00%,750,548 €March 2018
"Springbank, Original BottlingLocal Barley (US Import) b.2017One of 9000 Bottles",11,2006,53.10%,750,105 €July 2018
"Springbank, Original BottlingSingle Cask  (US Import) b.2015One of 204 Bottles",20,1995,54.10%,750,243 €October 2018
"Springbank, Original BottlingLocal Barley (US Import) b.1997(Cask 480)",31,1966,54.50%,750,1241 €August 2014
"Springbank, Original BottlingSingle Cask (US Import)One of 318 Bottles",21,,47.90%,700,340 €February 2019
"Springbank, Original BottlingSingle Cask (US Import) b.2008One of 267 Bottles (Cask 96/267)",12,1996,51.50%,750,180 €October 2018
"Springbank, Original BottlingLocal Barley (US Import) b.2015One of 9000 Bottles",16,1999,54.30%,750,219 €February 2017
"Springbank, Original Bottling (US Import) b.1994",29,1965,46.00%,750,2671 €June 2018
"Springbank, Original Bottling100 Proof (US Import)",10,,50.00%,750,81 €May 2018
"Springbank, Original Bottling100 Proof (Velier Import)",12,,57.00%,700,1432 €January 2018
"Springbank, Original Bottling (Very Old Style)",21,,46.00%,700,173 €July 2013
"Springbank, Original Bottling (Whisky Festival 2003) b.2002One of 300 Bottles (Cask 107)",13,1989,55.80%,700,205 €March 2018
"Springbank, Prestonfield House b.1987(Cask 3131-3136)",20,1967,46.00%,750,2569 €April 2019
"Springbank, R. W. Duthie & Co. b.1983",25,1958,46.00%,750,3970 €January 2018
"Springbank, R. W. Duthie & Co. b.1990One of 480 Bottles",25,1965,46.00%,750,3679 €February 2019
"Springbank, R. W. Duthie & Co. b.1993One of 240 Bottles (Cask 326)",26,1967,46.00%,700,685 €January 2016
"Springbank, R. W. Duthie & Co.Duthie for Corti (US Import) b.1983",14,1969,46.00%,750,2471 €January 2019
"Springbank, Regis Whisky Mad b.2008One of 98 Bottles (Cask 492)",40,1968,40.20%,700,1872 €November 2018
"Springbank, Rest & be Thankful Whisky Company b.2016One of 257 Bottles (Cask 429)",25,1991,46.30%,700,391 €May 2019
"Springbank, Rochdale & Co. LtdFounder´s Reserve",,,46.00%,700,105 €April 2014
"Springbank, SamaroliAgeing Monography b.1988",8,1980,50.00%,750,993 €March 2019
"Longrow, SamaroliSingle Cask b.1999(Cask 141)",12,1987,55.00%,700,3005 €April 2019
"Springbank, SamaroliAgeing Monography b.1988One of 820 Bottles",1,1987,50.00%,700,529 €February 2019
"Longrow, SamaroliSherry Wood b.1987One of 408 Bottles",13,1974,56.00%,700,5560 €March 2019
"Springbank, Samaroli b.1987One of 408 Bottles",21,1966,46.00%,750,3156 €February 2019
"Springbank, SamaroliAgeing Monography b.1988",20,1968,50.00%,750,2414 €February 2019
"Longrow, Samaroli b.2007One of 298 Bottles (Cask 116)",20,1987,45.00%,700,862 €April 2019
"Longrow, Samaroli b.1985One of 960 Bottles",12,1973,53.00%,750,4487 €March 2019
"Springbank, SamaroliAgeing Monography b.1988",12,1976,50.00%,750,1605 €June 2019
"Springbank, SamaroliAgeing Monography b.1988One of 660 Bottles",20,1968,50.00%,750,4005 €October 2018
"Springbank, SamaroliAgeing Monography b.1988One of 660 Bottles",8,1980,50.00%,750,229 €December 2011
"Springbank, Samaroli b.1979One of 360 Bottles",15,1964,45.71%,750,1544 €March 2019
"Springbank, Samaroli b.1988One of 660 Bottles",8,1980,50.00%,750,731 €September 2017
"Longrow, Samaroli b.1999One of 360 Bottles",12,1987,45.00%,700,886 €June 2019
"Longrow, Samaroli b.1997One of 780 Bottles",10,1987,45.00%,700,1055 €February 2019
"Springbank, Samaroli b.1987One of 408 Bottles",21,1966,46.00%,750,3156 €February 2019
"Springbank, Samaroli b.1988One of 660 Bottles",8,1980,50.00%,750,731 €September 2017
"Longrow, Samaroli b.2000(Cask 123)",13,1987,45.00%,700,1128 €June 2019
"Springbank, SamaroliAgeing Monography b.1988",20,1968,50.00%,750,2414 €February 2019
"Longrow, Samaroli b.1985One of 960 Bottles",12,1973,53.00%,750,4487 €March 2019
"Springbank, SamaroliOne of 240 Bottles (Cask 473)",,1979,46.00%,750,1654 €June 2019
"Longrow, SamaroliSingle Cask b.2005One of 312 Bottles (Cask 113)",18,1987,45.00%,700,1025 €March 2019
"Springbank, SamaroliGlen Cawdor b.1983One of 360 Bottles (Cask 124)",19,1964,43.00%,750,7536 €December 2018
"Springbank, SamaroliAgeing Monography b.1988One of 660 Bottles",8,1980,50.00%,750,229 €December 2011
"Springbank, SamaroliAgeing Monography b.1988",8,1980,50.00%,750,993 €March 2019
"Springbank, SamaroliAgeing Monography b.1988",12,1976,50.00%,750,1605 €June 2019
"Longrow, SamaroliFragments of Scotland b.1988One of 648 Bottles",15,1973,50.00%,750,555 €April 2019
"Springbank, SamaroliGlen Cawdor (1980s)One of 960 Bottles",,1976,43.00%,750,2040 €April 2019
"Springbank, Samaroli (20th Anniversary) b.1988One of 540 Bottles",8,1980,50.00%,750,1833 €May 2019
"Springbank, Sansibar b.2015One of 150 Bottles",,,51.80%,700,210 €June 2019
"Springbank, Scoma GmbH b.2017(Cask 11)",24,1993,48.00%,500,204 €April 2019
"Springbank, Scoma GmbHSherry Wood b.2005One of 370 Bottles (Cask 7)",12,1993,46.00%,700,119 €May 2018
"Springbank, Scoma GmbH b.2013One of 162 Bottles (Cask 232)",16,1997,54.00%,700,127 €May 2019
"Springbank, Scoma GmbHThe Peat Bog b.2013One of 215 Bottles",23,1990,49.80%,700,171 €April 2019
"Springbank, Scoma GmbH b.2016One of 194 Bottles (Cask 335)",23,1993,54.20%,700,425 €June 2019
"Springbank, Scoma GmbHSingle Cask b.2017One of 260 Bottles (Cask 11)",24,1993,49.00%,500,205 €March 2019
"Springbank, Scoma GmbHScoma´s Reserve  b.2013(Cask 0070)",18,1995,45.10%,700,318 €May 2019
"Springbank, Scoma GmbHSingle Cask b.2012One of 209 Bottles (Cask 586)",22,1990,47.20%,700,204 €June 2019
"Springbank, Scoma GmbH b.2012One of 252 Bottles (Cask 104)",14,1998,53.80%,700,138 €May 2019
"Springbank, Scoma GmbH b.2007One of 190 Bottles (Cask 366)",9,1998,57.70%,700,110 €June 2019
"Springbank, Scoma GmbH b.2015One of 537 Bottles (Cask 42)",20,1995,53.00%,700,184 €May 2019
"Springbank, Scotch Malt Embassy b.1995(Cask 2389 95/3)",26,1969,51.70%,700,2486 €June 2019
"Hazelburn, Scotch Malt SalesCeltic Cross b.2004",7,1997,46.00%,700,47 €June 2014
"Springbank, Scotch Malt Whisky Society27.49 b.2001",12,1989,54.70%,700,299 €October 2018
"Springbank, Scotch Malt Whisky Society27.48 b.2002",13,1989,55.80%,700,129 €January 2015
"Longrow, Scotch Malt Whisky Society114.6 b.2007",17,1990,56.10%,700,305 €January 2019
"Hazelburn, Scotch Malt Whisky Society126.2One of 263 Bottles",10,,54.00%,700,155 €November 2018
"Springbank, Scotch Malt Whisky Society27.105 b.2013One of 288 Bottles",13,2000,53.90%,700,173 €January 2016
"Longrow, Scotch Malt Whisky Society114.3 b.2003",13,1990,54.50%,500,204 €April 2019
"Springbank, Scotch Malt Whisky Society27.81One of 322 Bottles",9,,51.30%,700,162 €May 2018
"Springbank, Scotch Malt Whisky Society27.80One of 282 Bottles",13,,55.60%,700,179 €June 2019
"Springbank, Scotch Malt Whisky Society27.39 b.1996",32,1964,51.00%,700,1465 €June 2016
"Longrow, Scotch Malt Whisky Society114.5 b.2004",14,1990,56.90%,700,360 €March 2019
"Longrow, Scotch Malt Whisky Society114.4 b.2004",14,1990,57.80%,700,256 €November 2018
"Springbank, Scotch Malt Whisky Society27.53 b.2003",14,1989,55.10%,700,255 €January 2019
"Springbank, Scotch Malt Whisky Society27.66 b.2007",11,1996,57.90%,700,146 €March 2018
"Springbank, Scotch Malt Whisky Society27.112 b.2017One of 532 Bottles",21,1996,54.70%,700,405 €May 2019
"Springbank, Scotch Malt Whisky Society27.62 b.2005",16,1989,52.70%,700,223 €March 2018
"Springbank, Scotch Malt Whisky Society27.45 b.2000",7,1993,59.30%,700,200 €November 2018
"Springbank, Scotch Malt Whisky Society27.84One of 213 Bottles",12,,58.00%,700,195 €June 2018
"Springbank, Scotch Malt Whisky Society27.57 b.2004",15,1989,60.50%,700,285 €September 2018
"Springbank, Scotch Malt Whisky Society27.110 b.2014One of 241 Bottles",22,1992,52.60%,700,361 €May 2017
"Springbank, Scotch Malt Whisky Society27.89 Leather BagOne of 263 Bottles",10,,56.10%,700,174 €January 2019
"Hazelburn, Scotch Malt Whisky Society126.1One of 207 Bottles",11,,56.70%,700,455 €May 2019
"Longrow, Scotch Malt Whisky Society114.4 b.2004",14,1990,57.80%,500,179 €October 2016
"Springbank, Scotch Malt Whisky Society27.52 b.2003",14,1989,46.70%,700,445 €March 2018
"Springbank, Scotch Malt Whisky Society27.83One of 267 Bottles",10,,51.50%,700,287 €October 2018
"Longrow, Scotch Malt Whisky SocietyMillennium Malt Wooden Box",9,,58.10%,500,469 €September 2018
"Springbank, Scotch Malt Whisky Society27.72",12,,57.30%,700,162 €November 2018
"Springbank, Scotch Malt Whisky Society27.50 b.2002",13,1989,54.50%,700,341 €January 2019
"Springbank, Scotch Malt Whisky Society27.70One of 237 Bottles",11,,59.00%,700,126 €March 2018
"Springbank, Scotch Malt Whisky Society27.58 b.2004",15,1989,51.40%,700,335 €September 2018
"Springbank, Scotch Malt Whisky Society27.92",10,,53.50%,100,31 €July 2017
"Springbank, Scotch Malt Whisky Society27.99 b.2012",12,2000,50.40%,700,190 €May 2019
"Springbank, Scotch Malt Whisky Society27.82One of 210 Bottles",12,,57.90%,700,97 €August 2014
"Springbank, Scotch Malt Whisky Society27.104 b.2003One of 659 Bottles",15,1988,55.60%,700,161 €August 2016
"Springbank, Scotch Malt Whisky Society27.88 (Springbank Society)",13,,54.10%,100,37 €November 2017
"Springbank, Scotch Malt Whisky Society27.6 (Springbank Society)",15,,54.90%,500,167 €October 2017
"Springbank, Scotch Malt Whisky Society27.108 (Springbank Society) b.2014One of 174 Bottles",14,2000,53.20%,700,148 €December 2018
"Springbank, Scotch Malt Whisky Society27.111 (Springbank Society) b.2017One of 277 Bottles",22,1995,48.80%,700,661 €February 2019
"Springbank, Scotch Malt Whisky Society27.67 (Springbank Society) b.2007",12,1995,54.20%,700,360 €May 2019
"Springbank, Scotch Malt Whisky Society27.109 (Springbank Society) b.2014One of 738 Bottles",16,1998,58.30%,700,187 €November 2018
"Springbank, Scotch Malt Whisky Society27.73 (Springbank Society)One of 297 Bottles",12,,55.50%,700,165 €November 2018
"Springbank, Scotch Malt Whisky Society27.74 (Springbank Society)One of 193 Bottles",12,,57.00%,750,110 €September 2017
"Springbank, Scotch Malt Whisky Society27.107 (Springbank Society) b.2014One of 759 Bottles",16,1998,56.00%,700,296 €December 2018
"Springbank, Scotch Single Malt Circle b.2011One of 233 Bottles (Cask 319)",14,1997,55.10%,700,155 €November 2018
"Springbank, Scotch Single Malt Circle b.2014(Cask 330)",21,1993,58.90%,700,486 €April 2018
"Springbank, Scottish Liqueur CentreDram Collection b.2008(Cask 109)",10,1998,60.50%,700,95 €December 2018
"Springbank, Secret Treasures b.2007One of 489 Bottles (Cask 1344)",37,1970,43.00%,700,638 €August 2018
"Springbank, Signatory Vintage Strong Box b.1996One of 520 Bottles (Cask 2380)",27,1969,52.70%,700,1849 €April 2019
"Longrow, Signatory Vintage Miniature b.1995",8,1987,43.00%,50,30 €January 2018
"Springbank, Signatory VintageCask Strength b.2009One of 356 Bottles (Cask 1)",40,1969,54.40%,700,7073 €March 2018
"Longrow, Signatory Vintage b.1997One of 990 Bottles (Cask 149)",10,1987,43.00%,700,328 €May 2018
"Springbank, Signatory Vintage b.2008One of 494 Bottles (Cask 266)",34,1974,56.70%,700,1205 €April 2019
"Springbank, Signatory VintageStills of Scotland b.2000(Cask 105)",11,1989,45.00%,700,132 €August 2018
"Springbank, Signatory Vintage b.2009One of 356 Bottles (Cask 263)",40,1969,54.40%,700,5742 €May 2019
"Longrow, Signatory Vintage b.1996One of 830 Bottles (Cask 147)",9,1987,43.00%,700,101 €August 2013
"Springbank, Signatory Vintage Strong Box b.1948One of 790 Bottles",26,1922,51.70%,700,1777 €January 2019
"Springbank, Signatory Vintage Wooden Box b.2006One of 461 Bottles (Cask 1629)",36,1970,53.10%,700,1761 €September 2018
"Longrow, Signatory VintageOne of 750 Bottles (Cask 142)",8,,43.00%,700,284 €December 2018
"Springbank, Signatory VintageThe Un-Chillfiltered Collection b.2001One of 411 Bottles (Cask 288)",9,1992,46.00%,700,82 €March 2019
"Springbank, Signatory Vintage b.1978One of 218 Bottles (Cask 1946)",32,1946,50.90%,700,2016 €November 2018
