Day,Precipitation,Min Temperature,Max Temperature,id
2/21/1973,0,Null,Null,UKM00003066
2/22/1973,Null,Null,Null,UKM00003066
2/23/1973,Null,-2,1,UKM00003066
2/24/1973,Null,Null,Null,UKM00003066
2/25/1973,1,Null,3,UKM00003066
2/26/1973,0,-6,3,UKM00003066
2/27/1973,0,-6,5,UKM00003066
2/28/1973,0.3,1,9,UKM00003066
3/1/1973,Null,Null,9,UKM00003066
3/2/1973,0,0,10,UKM00003066
3/3/1973,0,4,10,UKM00003066
3/4/1973,1,Null,9,UKM00003066
3/5/1973,0,-1,8,UKM00003066
3/6/1973,0,-2,7,UKM00003066
3/7/1973,0,0,11,UKM00003066
3/8/1973,0,3,12,UKM00003066
3/9/1973,0,-1,14,UKM00003066
3/10/1973,0,-1,13,UKM00003066
3/11/1973,0,-3,10,UKM00003066
3/12/1973,0,-4,7,UKM00003066
3/13/1973,0,Null,3,UKM00003066
3/14/1973,0,Null,5,UKM00003066
3/15/1973,0,0,8,UKM00003066
3/16/1973,0,5,11,UKM00003066
3/17/1973,0,7,12,UKM00003066
3/18/1973,0,Null,10,UKM00003066
3/19/1973,0,5,10,UKM00003066
3/20/1973,0,Null,12,UKM00003066
3/21/1973,0,2,14,UKM00003066
3/22/1973,0,7,12,UKM00003066
3/23/1973,0,10,15,UKM00003066
3/24/1973,0,Null,14,UKM00003066
3/25/1973,0,5,12,UKM00003066
3/26/1973,0,3,8,UKM00003066
3/27/1973,0,3,13,UKM00003066
3/28/1973,0,5,11,UKM00003066
3/29/1973,0,5,12,UKM00003066
3/30/1973,5.1,Null,Null,UKM00003066
3/31/1973,2,2,11,UKM00003066
4/1/1973,4.1,1,7,UKM00003066
4/2/1973,Null,-3,6,UKM00003066
4/3/1973,0,-2,10,UKM00003066
4/4/1973,13.5,3,13,UKM00003066
4/5/1973,0.5,1,6,UKM00003066
4/6/1973,2.5,0,8,UKM00003066
4/7/1973,Null,2,7,UKM00003066
4/8/1973,1.5,-1,4,UKM00003066
4/9/1973,0,1,8,UKM00003066
4/10/1973,1,0,8,UKM00003066
4/11/1973,0.3,3,6,UKM00003066
4/12/1973,0,3,6,UKM00003066
4/13/1973,1.3,4,10,UKM00003066
4/14/1973,0,6,11,UKM00003066
4/15/1973,0,9,15,UKM00003066
4/16/1973,0,Null,13,UKM00003066
4/17/1973,0,6,12,UKM00003066
4/18/1973,1,Null,10,UKM00003066
4/19/1973,0,4,8,UKM00003066
4/20/1973,0,4,7,UKM00003066
4/21/1973,1,Null,9,UKM00003066
4/22/1973,0,0,9,UKM00003066
4/23/1973,0,Null,Null,UKM00003066
4/24/1973,Null,Null,8,UKM00003066
4/25/1973,2,Null,10,UKM00003066
4/26/1973,0.3,2,9,UKM00003066
4/27/1973,0,1,8,UKM00003066
4/28/1973,0,0,6,UKM00003066
4/29/1973,0,-1,9,UKM00003066
4/30/1973,5.1,0,5,UKM00003066
5/1/1973,19.1,1,9,UKM00003066
5/2/1973,0,1,12,UKM00003066
5/3/1973,0,2,11,UKM00003066
5/4/1973,4.1,6,8,UKM00003066
5/5/1973,12.4,4,11,UKM00003066
5/6/1973,6.1,7,14,UKM00003066
5/7/1973,3,7,11,UKM00003066
5/8/1973,0,5,14,UKM00003066
5/9/1973,0,Null,13,UKM00003066
5/10/1973,3,2,9,UKM00003066
5/11/1973,0.3,4,11,UKM00003066
5/12/1973,0.3,7,15,UKM00003066
5/13/1973,1.3,5,Null,UKM00003066
5/14/1973,1,2,10,UKM00003066
5/15/1973,0,4,13,UKM00003066
5/16/1973,0,5,19,UKM00003066
5/17/1973,0,5,17,UKM00003066
5/18/1973,0,5,18,UKM00003066
5/19/1973,0,3,14,UKM00003066
5/20/1973,0,3,12,UKM00003066
5/21/1973,0.3,7,12,UKM00003066
5/22/1973,1,8,10,UKM00003066
5/23/1973,1,Null,10,UKM00003066
5/24/1973,0,8,13,UKM00003066
5/25/1973,Null,9,17,UKM00003066
5/26/1973,1,11,20,UKM00003066
5/27/1973,2,11,20,UKM00003066
5/28/1973,0,11,20,UKM00003066
5/29/1973,0,11,17,UKM00003066
5/30/1973,16.3,Null,15,UKM00003066
5/31/1973,6.1,Null,13,UKM00003066
6/1/1973,1,4,15,UKM00003066
6/2/1973,2,Null,15,UKM00003066
6/3/1973,27.9,6,15,UKM00003066
6/4/1973,3,5,15,UKM00003066
6/5/1973,0,7,17,UKM00003066
6/6/1973,0,12,23,UKM00003066
6/7/1973,0,12,21,UKM00003066
6/8/1973,1.3,Null,17,UKM00003066
6/9/1973,1,10,15,UKM00003066
6/10/1973,0.5,9,14,UKM00003066
6/11/1973,0,8,16,UKM00003066
6/12/1973,1,Null,17,UKM00003066
6/13/1973,2,Null,11,UKM00003066
6/14/1973,1.3,5,14,UKM00003066
6/15/1973,0,10,21,UKM00003066
6/16/1973,0.3,13,20,UKM00003066
6/17/1973,0,Null,17,UKM00003066
6/18/1973,0.3,12,21,UKM00003066
6/19/1973,2.3,Null,19,UKM00003066
6/20/1973,0,Null,Null,UKM00003066
6/21/1973,0,6,19,UKM00003066
6/22/1973,0,11,20,UKM00003066
6/23/1973,0,8,20,UKM00003066
6/24/1973,0,8,19,UKM00003066
6/25/1973,0,12,20,UKM00003066
6/26/1973,2,Null,16,UKM00003066
6/27/1973,0,8,20,UKM00003066
6/28/1973,0,7,21,UKM00003066
6/29/1973,0,13,17,UKM00003066
6/30/1973,Null,Null,Null,UKM00003066
7/1/1973,0.5,12,21,UKM00003066
7/2/1973,2,12,19,UKM00003066
7/3/1973,0,7,21,UKM00003066
7/4/1973,0,9,20,UKM00003066
7/5/1973,0,11,25,UKM00003066
7/6/1973,1,Null,Null,UKM00003066
7/7/1973,2.3,9,16,UKM00003066
7/8/1973,0,5,17,UKM00003066
7/9/1973,0,6,20,UKM00003066
7/10/1973,0,14,22,UKM00003066
7/11/1973,8.4,14,15,UKM00003066
7/12/1973,1.3,13,19,UKM00003066
7/13/1973,3,14,20,UKM00003066
7/14/1973,20.1,12,15,UKM00003066
7/15/1973,Null,Null,20,UKM00003066
7/16/1973,0,Null,16,UKM00003066
7/17/1973,0,11,14,UKM00003066
7/18/1973,0,11,15,UKM00003066
7/19/1973,5.1,10,16,UKM00003066
7/20/1973,14,Null,13,UKM00003066
7/21/1973,3,11,14,UKM00003066
7/22/1973,0,7,16,UKM00003066
7/23/1973,0,3,17,UKM00003066
7/24/1973,0,7,17,UKM00003066
7/25/1973,0,10,15,UKM00003066
7/26/1973,0,11,16,UKM00003066
7/27/1973,0,11,16,UKM00003066
7/28/1973,1,12,23,UKM00003066
7/29/1973,0.5,11,21,UKM00003066
7/30/1973,0,10,20,UKM00003066
7/31/1973,Null,Null,21,UKM00003066
8/1/1973,4.3,15,20,UKM00003066
8/2/1973,15.2,Null,19,UKM00003066
8/3/1973,2,Null,16,UKM00003066
8/4/1973,5.6,10,17,UKM00003066
8/5/1973,18,9,17,UKM00003066
8/6/1973,7.1,Null,13,UKM00003066
8/7/1973,2,6,16,UKM00003066
8/8/1973,1.3,8,17,UKM00003066
8/9/1973,4.1,9,22,UKM00003066
8/10/1973,0,12,17,UKM00003066
8/11/1973,0,Null,20,UKM00003066
8/12/1973,0,9,20,UKM00003066
8/13/1973,2,12,26,UKM00003066
8/14/1973,0,13,Null,UKM00003066
8/15/1973,0,12,24,UKM00003066
8/16/1973,0,13,28,UKM00003066
8/17/1973,0,10,18,UKM00003066
8/18/1973,0,9,18,UKM00003066
8/19/1973,0.5,9,14,UKM00003066
8/20/1973,0,Null,13,UKM00003066
8/21/1973,0,2,16,UKM00003066
8/22/1973,0,3,18,UKM00003066
8/23/1973,3,6,17,UKM00003066
8/24/1973,0,Null,20,UKM00003066
8/25/1973,0,13,19,UKM00003066
8/26/1973,0,13,21,UKM00003066
8/27/1973,4.1,Null,19,UKM00003066
8/28/1973,0,12,17,UKM00003066
8/29/1973,1,Null,20,UKM00003066
8/30/1973,0,9,17,UKM00003066
8/31/1973,13,10,19,UKM00003066
9/1/1973,1,Null,17,UKM00003066
9/2/1973,0,11,16,UKM00003066
9/3/1973,0,9,18,UKM00003066
9/4/1973,Null,Null,15,UKM00003066
9/5/1973,6.1,8,16,UKM00003066
9/6/1973,0.5,13,19,UKM00003066
9/7/1973,1,12,21,UKM00003066
9/8/1973,0,14,22,UKM00003066
9/9/1973,6.1,Null,Null,UKM00003066
9/10/1973,0,Null,13,UKM00003066
9/11/1973,0,3,15,UKM00003066
9/12/1973,0,5,16,UKM00003066
9/13/1973,0.5,11,14,UKM00003066
9/14/1973,0,Null,14,UKM00003066
9/15/1973,0,Null,Null,UKM00003066
9/16/1973,23.1,12,17,UKM00003066
9/17/1973,0.3,13,21,UKM00003066
9/18/1973,0.5,11,18,UKM00003066
9/19/1973,1,9,16,UKM00003066
9/20/1973,0,8,13,UKM00003066
9/21/1973,0,8,13,UKM00003066
9/22/1973,7.1,8,12,UKM00003066
9/23/1973,4.3,Null,12,UKM00003066
9/24/1973,0,2,15,UKM00003066
9/25/1973,Null,8,Null,UKM00003066
9/26/1973,1,Null,15,UKM00003066
9/27/1973,0.5,4,14,UKM00003066
9/28/1973,2.3,6,13,UKM00003066
9/29/1973,8.9,8,12,UKM00003066
9/30/1973,1.3,Null,9,UKM00003066
10/1/1973,1,5,19,UKM00003066
10/2/1973,0,Null,21,UKM00003066
10/3/1973,Null,8,Null,UKM00003066
10/4/1973,0.5,9,14,UKM00003066
10/5/1973,0,Null,14,UKM00003066
10/6/1973,0,6,15,UKM00003066
10/7/1973,0.5,4,17,UKM00003066
10/8/1973,1,6,13,UKM00003066
10/9/1973,7.1,7,12,UKM00003066
10/10/1973,1.5,Null,9,UKM00003066
10/11/1973,1,Null,Null,UKM00003066
10/12/1973,1,Null,10,UKM00003066
10/13/1973,Null,-2,Null,UKM00003066
10/14/1973,0,Null,8,UKM00003066
10/15/1973,2,1,9,UKM00003066
10/16/1973,1.3,3,8,UKM00003066
10/17/1973,4.1,1,5,UKM00003066
10/18/1973,2.3,0,5,UKM00003066
10/19/1973,0.3,-1,Null,UKM00003066
10/20/1973,2.3,Null,7,UKM00003066
10/21/1973,1.3,5,11,UKM00003066
10/22/1973,5.1,4,11,UKM00003066
10/23/1973,0,5,11,UKM00003066
10/24/1973,1,9,15,UKM00003066
10/25/1973,0.5,Null,Null,UKM00003066
10/26/1973,1,5,15,UKM00003066
10/27/1973,0,Null,13,UKM00003066
10/28/1973,2,Null,10,UKM00003066
10/29/1973,0,5,Null,UKM00003066
10/30/1973,0,Null,13,UKM00003066
10/31/1973,0,3,13,UKM00003066
11/1/1973,0,6,11,UKM00003066
11/2/1973,0,Null,12,UKM00003066
11/3/1973,0.3,9,16,UKM00003066
11/4/1973,17,Null,13,UKM00003066
11/5/1973,18,0,6,UKM00003066
11/6/1973,2.3,3,6,UKM00003066
11/7/1973,0,4,12,UKM00003066
11/8/1973,0.5,9,16,UKM00003066
11/9/1973,0,Null,10,UKM00003066
11/10/1973,0.3,3,8,UKM00003066
11/11/1973,3,2,6,UKM00003066
11/12/1973,7.1,3,Null,UKM00003066
11/13/1973,6.1,Null,7,UKM00003066
11/14/1973,3,2,7,UKM00003066
11/15/1973,1.3,0,Null,UKM00003066
11/16/1973,0.5,0,Null,UKM00003066
11/17/1973,0,-1,3,UKM00003066
11/18/1973,5.1,0,12,UKM00003066
11/19/1973,0.5,Null,7,UKM00003066
11/20/1973,0,Null,8,UKM00003066
11/21/1973,0,5,11,UKM00003066
11/22/1973,0.5,Null,12,UKM00003066
11/23/1973,2.5,3,Null,UKM00003066
11/24/1973,7.1,Null,Null,UKM00003066
11/25/1973,0,0,2,UKM00003066
11/26/1973,2,-1,1,UKM00003066
11/27/1973,0.3,-1,2,UKM00003066
11/28/1973,0.5,-2,Null,UKM00003066
11/29/1973,Null,Null,Null,UKM00003066
11/30/1973,Null,Null,3,UKM00003066
12/1/1973,0,-9,-2,UKM00003066
12/2/1973,0,-5,Null,UKM00003066
12/3/1973,0.3,7,12,UKM00003066
12/4/1973,Null,7,Null,UKM00003066
12/5/1973,5.1,Null,11,UKM00003066
12/6/1973,3,1,5,UKM00003066
12/7/1973,0,0,2,UKM00003066
12/8/1973,0.5,0,5,UKM00003066
12/9/1973,0,1,8,UKM00003066
12/10/1973,5.1,Null,11,UKM00003066
12/11/1973,0.5,1,5,UKM00003066
12/12/1973,2,1,7,UKM00003066
12/13/1973,5.1,Null,6,UKM00003066
12/14/1973,1.3,Null,3,UKM00003066
12/15/1973,2,-1,7,UKM00003066
12/16/1973,1.3,1,5,UKM00003066
12/17/1973,1.5,Null,Null,UKM00003066
12/18/1973,0,-4,1,UKM00003066
12/19/1973,Null,0,Null,UKM00003066
12/20/1973,Null,0,3,UKM00003066
12/21/1973,1,Null,3,UKM00003066
12/22/1973,1.3,-3,Null,UKM00003066
12/23/1973,0.5,Null,Null,UKM00003066
12/24/1973,0,-4,1,UKM00003066
12/25/1973,3,-4,Null,UKM00003066
12/26/1973,0,5,10,UKM00003066
12/27/1973,0,Null,Null,UKM00003066
12/28/1973,0.3,3,Null,UKM00003066
12/29/1973,0.3,5,13,UKM00003066
12/30/1973,0.5,1,Null,UKM00003066
12/31/1973,0,1,6,UKM00003066
1/1/1974,0,Null,7,UKM00003066
1/2/1974,0,Null,9,UKM00003066
1/3/1974,0,-1,4,UKM00003066
1/4/1974,0,2,Null,UKM00003066
1/5/1974,1,Null,12,UKM00003066
1/6/1974,0.3,4,Null,UKM00003066
1/7/1974,1,3,8,UKM00003066
1/8/1974,0,2,8,UKM00003066
1/9/1974,1,1,11,UKM00003066
1/10/1974,4.1,-2,Null,UKM00003066
1/11/1974,0.5,5,7,UKM00003066
1/12/1974,2,Null,9,UKM00003066
1/13/1974,1.5,2,6,UKM00003066
1/14/1974,0,1,10,UKM00003066
1/15/1974,2,1,Null,UKM00003066
1/16/1974,7.9,Null,3,UKM00003066
1/17/1974,1,1,Null,UKM00003066
1/18/1974,0.3,9,12,UKM00003066
1/19/1974,0.3,Null,Null,UKM00003066
1/20/1974,0,Null,9,UKM00003066
1/21/1974,1,Null,9,UKM00003066
1/22/1974,0,-1,9,UKM00003066
1/23/1974,1,4,9,UKM00003066
1/24/1974,0.5,3,8,UKM00003066
1/25/1974,Null,Null,10,UKM00003066
1/26/1974,0,1,10,UKM00003066
1/27/1974,0,Null,5,UKM00003066
1/28/1974,0.5,0,9,UKM00003066
1/29/1974,0,Null,5,UKM00003066
1/30/1974,0,-1,12,UKM00003066
1/31/1974,6.1,Null,8,UKM00003066
2/1/1974,0,2,Null,UKM00003066
2/2/1974,0,4,9,UKM00003066
2/3/1974,0,Null,7,UKM00003066
2/4/1974,0,Null,6,UKM00003066
2/5/1974,0.3,Null,7,UKM00003066
2/6/1974,Null,-1,Null,UKM00003066
2/7/1974,0,Null,Null,UKM00003066
2/8/1974,1,-2,Null,UKM00003066
2/9/1974,1,1,8,UKM00003066
2/10/1974,0.8,5,Null,UKM00003066
2/11/1974,0,Null,9,UKM00003066
2/12/1974,3.3,Null,Null,UKM00003066
2/13/1974,0,-3,3,UKM00003066
2/14/1974,0,-4,5,UKM00003066
2/15/1974,7.9,2,10,UKM00003066
2/16/1974,0.5,4,10,UKM00003066
2/17/1974,0.5,Null,7,UKM00003066
2/18/1974,0,-1,8,UKM00003066
2/19/1974,0,Null,7,UKM00003066
2/20/1974,7.1,0,11,UKM00003066
2/21/1974,0,9,13,UKM00003066
2/22/1974,1,3,Null,UKM00003066
2/23/1974,0.3,2,9,UKM00003066
2/24/1974,Null,5,Null,UKM00003066
2/25/1974,0,6,12,UKM00003066
2/26/1974,0,Null,10,UKM00003066
2/27/1974,Null,4,Null,UKM00003066
2/28/1974,0,2,5,UKM00003066
3/1/1974,Null,Null,3,UKM00003066
3/2/1974,0,-3,6,UKM00003066
3/3/1974,0.3,-2,8,UKM00003066
3/4/1974,1,1,7,UKM00003066
3/5/1974,0.8,0,5,UKM00003066
3/6/1974,0,2,8,UKM00003066
3/7/1974,1,5,13,UKM00003066
3/8/1974,0,3,12,UKM00003066
3/9/1974,0,2,5,UKM00003066
3/10/1974,0,1,6,UKM00003066
3/11/1974,0,3,6,UKM00003066
3/12/1974,Null,Null,Null,UKM00003066
3/13/1974,7.9,1,6,UKM00003066
3/14/1974,0,Null,7,UKM00003066
3/15/1974,0.3,-1,9,UKM00003066
3/16/1974,0,3,8,UKM00003066
3/17/1974,0.3,1,8,UKM00003066
3/18/1974,0,Null,10,UKM00003066
3/19/1974,0.3,-1,8,UKM00003066
3/20/1974,0,1,10,UKM00003066
3/21/1974,0,-1,9,UKM00003066
3/22/1974,7.1,5,15,UKM00003066
3/23/1974,0,2,13,UKM00003066
3/24/1974,0,1,11,UKM00003066
3/25/1974,0,4,8,UKM00003066
3/26/1974,0,2,10,UKM00003066
3/27/1974,1,5,7,UKM00003066
3/28/1974,0,Null,10,UKM00003066
3/29/1974,0,-2,12,UKM00003066
3/30/1974,0,-1,14,UKM00003066
3/31/1974,0,-1,17,UKM00003066
4/1/1974,0,1,13,UKM00003066
4/2/1974,0,5,17,UKM00003066
4/3/1974,0,2,15,UKM00003066
4/4/1974,0,1,12,UKM00003066
4/5/1974,0.3,4,8,UKM00003066
4/6/1974,0,Null,Null,UKM00003066
4/7/1974,0,-1,16,UKM00003066
4/8/1974,0,1,17,UKM00003066
4/9/1974,0,0,19,UKM00003066
4/10/1974,0,3,15,UKM00003066
4/11/1974,1.5,Null,Null,UKM00003066
4/12/1974,0,-2,8,UKM00003066
4/13/1974,0,-3,11,UKM00003066
4/14/1974,0,-1,12,UKM00003066
4/15/1974,Null,Null,13,UKM00003066
4/16/1974,0,Null,10,UKM00003066
4/17/1974,0,Null,11,UKM00003066
4/18/1974,0,-1,11,UKM00003066
4/19/1974,0,1,10,UKM00003066
4/20/1974,0,-2,9,UKM00003066
4/21/1974,0,5,12,UKM00003066
4/22/1974,0.5,Null,12,UKM00003066
4/23/1974,0,3,13,UKM00003066
4/24/1974,0,6,11,UKM00003066
4/25/1974,0,Null,11,UKM00003066
4/26/1974,0,0,11,UKM00003066
4/27/1974,0.3,Null,13,UKM00003066
4/28/1974,Null,Null,11,UKM00003066
4/29/1974,7.9,6,12,UKM00003066
4/30/1974,5.1,3,9,UKM00003066
5/1/1974,1.5,Null,11,UKM00003066
5/2/1974,0,1,10,UKM00003066
5/3/1974,0,2,12,UKM00003066
5/4/1974,1.3,0,9,UKM00003066
5/5/1974,0.5,Null,12,UKM00003066
5/6/1974,0.5,0,11,UKM00003066
5/7/1974,Null,1,Null,UKM00003066
5/8/1974,0,7,15,UKM00003066
5/9/1974,0.5,9,14,UKM00003066
5/10/1974,0,8,15,UKM00003066
5/11/1974,0,5,14,UKM00003066
5/12/1974,0,5,17,UKM00003066
5/13/1974,0.8,9,17,UKM00003066
5/14/1974,0,5,17,UKM00003066
5/15/1974,0,7,21,UKM00003066
5/16/1974,0,7,19,UKM00003066
5/17/1974,0,3,17,UKM00003066
5/18/1974,1,10,15,UKM00003066
5/19/1974,Null,Null,Null,UKM00003066
5/20/1974,2.3,5,17,UKM00003066
5/21/1974,1.3,6,15,UKM00003066
5/22/1974,1.5,7,15,UKM00003066
5/23/1974,3,8,13,UKM00003066
5/24/1974,1,9,12,UKM00003066
5/25/1974,0,8,16,UKM00003066
5/26/1974,0,10,15,UKM00003066
5/27/1974,5.1,Null,12,UKM00003066
5/28/1974,6.1,Null,13,UKM00003066
5/29/1974,0,5,12,UKM00003066
5/30/1974,0,2,15,UKM00003066
5/31/1974,2,6,15,UKM00003066
6/1/1974,1,9,19,UKM00003066
6/2/1974,3,Null,16,UKM00003066
6/3/1974,0.5,5,15,UKM00003066
6/4/1974,0.5,8,16,UKM00003066
6/5/1974,1.3,Null,14,UKM00003066
6/6/1974,1,7,15,UKM00003066
6/7/1974,7.1,7,14,UKM00003066
6/8/1974,0.3,7,14,UKM00003066
6/9/1974,2.3,7,13,UKM00003066
6/10/1974,4.1,6,13,UKM00003066
6/11/1974,1,9,16,UKM00003066
6/12/1974,0.3,12,20,UKM00003066
6/13/1974,0,9,23,UKM00003066
6/14/1974,0,9,20,UKM00003066
6/15/1974,0.5,10,14,UKM00003066
6/16/1974,0,6,18,UKM00003066
6/17/1974,7.1,11,14,UKM00003066
6/18/1974,5.1,Null,15,UKM00003066
6/19/1974,0.5,5,19,UKM00003066
6/20/1974,0,11,21,UKM00003066
6/21/1974,0,11,24,UKM00003066
6/22/1974,0,6,14,UKM00003066
6/23/1974,0,11,15,UKM00003066
6/24/1974,0,10,15,UKM00003066
6/25/1974,0,11,17,UKM00003066
6/26/1974,0,9,13,UKM00003066
6/27/1974,0,8,14,UKM00003066
6/28/1974,0,3,16,UKM00003066
6/29/1974,0,5,16,UKM00003066
6/30/1974,2,10,19,UKM00003066
7/1/1974,10.9,11,16,UKM00003066
7/2/1974,0,8,17,UKM00003066
7/3/1974,5.1,9,15,UKM00003066
7/4/1974,1,7,17,UKM00003066
7/5/1974,2,5,14,UKM00003066
7/6/1974,4.1,7,16,UKM00003066
7/7/1974,0.3,7,17,UKM00003066
7/8/1974,3,13,21,UKM00003066
7/9/1974,2.3,12,19,UKM00003066
7/10/1974,2.5,11,18,UKM00003066
7/11/1974,0,12,17,UKM00003066
7/12/1974,0,9,18,UKM00003066
7/13/1974,2,10,16,UKM00003066
7/14/1974,0.3,10,15,UKM00003066
7/15/1974,0.3,6,15,UKM00003066
7/16/1974,5.1,Null,15,UKM00003066
7/17/1974,0.5,10,16,UKM00003066
7/18/1974,0.5,8,20,UKM00003066
7/19/1974,1,13,20,UKM00003066
7/20/1974,0,13,18,UKM00003066
7/21/1974,0,13,21,UKM00003066
7/22/1974,6.1,Null,19,UKM00003066
7/23/1974,3,9,17,UKM00003066
7/24/1974,3,8,14,UKM00003066
7/25/1974,0,6,20,UKM00003066
7/26/1974,0,11,18,UKM00003066
7/27/1974,2.3,12,18,UKM00003066
7/28/1974,1,9,19,UKM00003066
7/29/1974,1.3,7,18,UKM00003066
7/30/1974,0,9,15,UKM00003066
7/31/1974,0.3,9,17,UKM00003066
8/1/1974,4.1,9,15,UKM00003066
8/2/1974,2,10,17,UKM00003066
8/3/1974,2,9,17,UKM00003066
8/4/1974,0,8,18,UKM00003066
8/5/1974,0,10,19,UKM00003066
8/6/1974,2.3,9,20,UKM00003066
8/7/1974,0.3,14,22,UKM00003066
8/8/1974,Null,Null,19,UKM00003066
8/9/1974,3.3,Null,19,UKM00003066
8/10/1974,0,5,16,UKM00003066
8/11/1974,4.1,9,19,UKM00003066
8/12/1974,0.5,Null,17,UKM00003066
8/13/1974,1,9,19,UKM00003066
8/14/1974,0.5,7,19,UKM00003066
8/15/1974,3.3,12,21,UKM00003066
8/16/1974,0.5,12,18,UKM00003066
8/17/1974,0,10,16,UKM00003066
8/18/1974,1.3,7,14,UKM00003066
8/19/1974,0,4,19,UKM00003066
8/20/1974,0.5,13,20,UKM00003066
8/21/1974,1.5,Null,17,UKM00003066
8/22/1974,0,9,17,UKM00003066
8/23/1974,3,10,21,UKM00003066
8/24/1974,0,13,21,UKM00003066
8/25/1974,1,Null,19,UKM00003066
8/26/1974,3,9,18,UKM00003066
8/27/1974,1,6,16,UKM00003066
8/28/1974,0.5,9,17,UKM00003066
8/29/1974,0,Null,21,UKM00003066
8/30/1974,0,Null,18,UKM00003066
8/31/1974,0,13,21,UKM00003066
9/1/1974,0,11,19,UKM00003066
9/2/1974,0,8,19,UKM00003066
9/3/1974,5.1,9,17,UKM00003066
9/4/1974,5.1,10,14,UKM00003066
9/5/1974,6.1,6,16,UKM00003066
9/6/1974,8.1,9,16,UKM00003066
9/7/1974,1,4,13,UKM00003066
9/8/1974,0.5,8,18,UKM00003066
9/9/1974,0.5,8,15,UKM00003066
9/10/1974,Null,Null,16,UKM00003066
9/11/1974,0.5,Null,18,UKM00003066
9/12/1974,0.5,5,19,UKM00003066
9/13/1974,0.5,Null,20,UKM00003066
9/14/1974,0,7,14,UKM00003066
9/15/1974,1.5,10,18,UKM00003066
9/16/1974,0.3,Null,18,UKM00003066
9/17/1974,2,8,14,UKM00003066
9/18/1974,0,7,13,UKM00003066
9/19/1974,1,9,15,UKM00003066
9/20/1974,2,7,Null,UKM00003066
9/21/1974,2,Null,14,UKM00003066
9/22/1974,3.3,Null,12,UKM00003066
9/23/1974,0,3,Null,UKM00003066
9/24/1974,1.5,6,10,UKM00003066
9/25/1974,2,1,9,UKM00003066
9/26/1974,1,3,11,UKM00003066
9/27/1974,0,-1,10,UKM00003066
9/28/1974,1,-1,Null,UKM00003066
9/29/1974,1.5,Null,12,UKM00003066
9/30/1974,2,3,11,UKM00003066
10/1/1974,3,2,10,UKM00003066
10/2/1974,7.1,6,11,UKM00003066
10/3/1974,3,8,10,UKM00003066
10/4/1974,1.5,8,10,UKM00003066
10/5/1974,1,Null,11,UKM00003066
10/6/1974,3.3,4,10,UKM00003066
10/7/1974,7.1,7,11,UKM00003066
10/8/1974,2,8,12,UKM00003066
10/9/1974,2,7,9,UKM00003066
10/10/1974,7.1,7,10,UKM00003066
10/11/1974,1.5,Null,Null,UKM00003066
10/12/1974,3.3,6,9,UKM00003066
10/13/1974,1,0,Null,UKM00003066
10/14/1974,0,7,14,UKM00003066
10/15/1974,4.1,9,11,UKM00003066
10/16/1974,17,Null,Null,UKM00003066
10/17/1974,0.5,5,12,UKM00003066
10/18/1974,2.5,Null,10,UKM00003066
10/19/1974,0.3,2,10,UKM00003066
10/20/1974,0.5,2,9,UKM00003066
10/21/1974,0,6,9,UKM00003066
