Day,Precipitation,Min Temperature,Max Temperature,id
6/6/1979,0.5,10,14,UKM00003017
6/7/1979,0,Null,11,UKM00003017
6/8/1979,21.1,7,9,UKM00003017
6/9/1979,0.3,6,14,UKM00003017
6/10/1979,0,6,16,UKM00003017
6/11/1979,0,Null,16,UKM00003017
6/12/1979,0,7,13,UKM00003017
6/13/1979,1,9,14,UKM00003017
6/14/1979,9.9,7,12,UKM00003017
6/15/1979,0,8,Null,UKM00003017
6/16/1979,1.3,8,13,UKM00003017
6/17/1979,0,10,16,UKM00003017
6/18/1979,Null,Null,16,UKM00003017
6/19/1979,0,9,16,UKM00003017
6/20/1979,0,9,19,UKM00003017
6/21/1979,6.1,10,13,UKM00003017
6/22/1979,2,10,16,UKM00003017
6/23/1979,Null,8,Null,UKM00003017
6/24/1979,5.1,7,11,UKM00003017
6/25/1979,20.1,9,10,UKM00003017
6/26/1979,13,Null,Null,UKM00003017
6/27/1979,0.3,8,14,UKM00003017
6/28/1979,3.3,Null,14,UKM00003017
6/29/1979,9.9,7,12,UKM00003017
6/30/1979,0.3,7,10,UKM00003017
7/1/1979,1,3,11,UKM00003017
7/2/1979,3,10,12,UKM00003017
7/3/1979,Null,Null,15,UKM00003017
7/4/1979,0,7,19,UKM00003017
7/5/1979,0.5,10,16,UKM00003017
7/6/1979,2.3,11,18,UKM00003017
7/7/1979,8.1,Null,14,UKM00003017
7/8/1979,11.2,9,13,UKM00003017
7/9/1979,0.5,10,15,UKM00003017
7/10/1979,0,Null,16,UKM00003017
7/11/1979,0,7,17,UKM00003017
7/12/1979,0,8,19,UKM00003017
7/13/1979,4.1,10,16,UKM00003017
7/14/1979,0.3,10,15,UKM00003017
7/15/1979,0.5,8,13,UKM00003017
7/16/1979,5.1,9,13,UKM00003017
7/17/1979,0.3,11,16,UKM00003017
7/18/1979,6.1,9,13,UKM00003017
7/19/1979,1,9,12,UKM00003017
7/20/1979,1,7,13,UKM00003017
7/21/1979,1,6,13,UKM00003017
7/22/1979,0.5,9,13,UKM00003017
7/23/1979,0.8,9,13,UKM00003017
7/24/1979,0,9,12,UKM00003017
7/25/1979,0.5,6,11,UKM00003017
7/26/1979,4.1,10,14,UKM00003017
7/27/1979,0.5,11,14,UKM00003017
7/28/1979,1,11,17,UKM00003017
7/29/1979,Null,Null,15,UKM00003017
7/30/1979,0,Null,18,UKM00003017
7/31/1979,13,11,Null,UKM00003017
8/1/1979,Null,11,Null,UKM00003017
8/2/1979,0,9,13,UKM00003017
8/3/1979,0.3,Null,13,UKM00003017
8/4/1979,0,7,14,UKM00003017
8/5/1979,0,8,15,UKM00003017
8/6/1979,3,Null,15,UKM00003017
8/7/1979,0,9,17,UKM00003017
8/8/1979,0,10,15,UKM00003017
8/9/1979,2,9,14,UKM00003017
8/10/1979,0,7,15,UKM00003017
8/11/1979,0,7,15,UKM00003017
8/12/1979,3,8,16,UKM00003017
8/13/1979,28.2,Null,15,UKM00003017
8/14/1979,18,10,14,UKM00003017
8/15/1979,3.3,9,15,UKM00003017
8/16/1979,11.9,10,15,UKM00003017
8/17/1979,9.9,10,16,UKM00003017
8/18/1979,3,10,16,UKM00003017
8/19/1979,0,10,14,UKM00003017
8/20/1979,1,8,13,UKM00003017
8/21/1979,0.5,9,14,UKM00003017
8/22/1979,2.5,9,14,UKM00003017
8/23/1979,0.3,7,15,UKM00003017
8/24/1979,0,7,14,UKM00003017
8/25/1979,0,4,14,UKM00003017
8/26/1979,0,Null,13,UKM00003017
8/27/1979,0.3,8,11,UKM00003017
8/28/1979,6.1,7,15,UKM00003017
8/29/1979,1,12,17,UKM00003017
8/30/1979,3,Null,Null,UKM00003017
8/31/1979,0,9,14,UKM00003017
9/1/1979,11.2,11,20,UKM00003017
9/2/1979,5.1,Null,16,UKM00003017
9/3/1979,0.3,7,15,UKM00003017
9/4/1979,0.5,9,14,UKM00003017
9/5/1979,2,12,19,UKM00003017
9/6/1979,2,Null,15,UKM00003017
9/7/1979,0.3,9,17,UKM00003017
9/8/1979,0,Null,14,UKM00003017
9/9/1979,0,7,13,UKM00003017
9/10/1979,0.5,10,13,UKM00003017
9/11/1979,8.4,Null,13,UKM00003017
9/12/1979,7.9,7,14,UKM00003017
9/13/1979,7.9,Null,11,UKM00003017
9/14/1979,5.1,5,10,UKM00003017
9/15/1979,0,4,12,UKM00003017
9/16/1979,1,9,15,UKM00003017
9/17/1979,7.9,10,14,UKM00003017
9/18/1979,1.5,10,13,UKM00003017
9/19/1979,1,8,12,UKM00003017
9/20/1979,6.1,5,13,UKM00003017
9/21/1979,6.1,Null,9,UKM00003017
9/22/1979,1,3,11,UKM00003017
9/23/1979,14.2,Null,12,UKM00003017
9/24/1979,0.5,7,11,UKM00003017
9/25/1979,5.1,Null,17,UKM00003017
9/26/1979,4.1,7,13,UKM00003017
9/27/1979,5.1,6,11,UKM00003017
9/28/1979,15,7,13,UKM00003017
9/29/1979,0.3,8,14,UKM00003017
9/30/1979,0,8,13,UKM00003017
10/1/1979,0,9,12,UKM00003017
10/2/1979,0,Null,Null,UKM00003017
10/3/1979,0.3,10,Null,UKM00003017
10/4/1979,16,Null,Null,UKM00003017
10/5/1979,39.9,9,11,UKM00003017
10/6/1979,1,10,13,UKM00003017
10/7/1979,0,9,13,UKM00003017
10/8/1979,0,11,15,UKM00003017
10/9/1979,4.1,11,13,UKM00003017
10/10/1979,0,9,15,UKM00003017
10/11/1979,1,Null,12,UKM00003017
10/12/1979,0,Null,15,UKM00003017
10/13/1979,0.5,9,10,UKM00003017
10/14/1979,7.1,9,10,UKM00003017
10/15/1979,3,9,10,UKM00003017
10/16/1979,0,Null,9,UKM00003017
10/17/1979,3,3,11,UKM00003017
10/18/1979,2,6,11,UKM00003017
10/19/1979,8.1,8,12,UKM00003017
10/20/1979,2,6,11,UKM00003017
10/21/1979,1,5,11,UKM00003017
10/22/1979,0,6,Null,UKM00003017
10/23/1979,0,8,11,UKM00003017
10/24/1979,0.3,9,11,UKM00003017
10/25/1979,6.1,9,11,UKM00003017
10/26/1979,14,9,10,UKM00003017
10/27/1979,0,Null,10,UKM00003017
10/28/1979,5.1,7,9,UKM00003017
10/29/1979,8.1,4,10,UKM00003017
10/30/1979,14,3,Null,UKM00003017
10/31/1979,0.5,7,11,UKM00003017
11/1/1979,1,5,9,UKM00003017
11/2/1979,3,2,Null,UKM00003017
11/3/1979,Null,7,Null,UKM00003017
11/4/1979,0.5,Null,9,UKM00003017
11/5/1979,8.9,Null,8,UKM00003017
11/6/1979,7.9,1,7,UKM00003017
11/7/1979,3,2,5,UKM00003017
11/8/1979,3,1,5,UKM00003017
11/9/1979,Null,1,Null,UKM00003017
11/10/1979,5.3,-1,6,UKM00003017
11/11/1979,2.5,Null,3,UKM00003017
11/12/1979,3.3,-1,Null,UKM00003017
11/13/1979,0,0,5,UKM00003017
11/14/1979,5.1,1,5,UKM00003017
11/15/1979,3.3,2,5,UKM00003017
11/16/1979,3,Null,6,UKM00003017
11/17/1979,4.1,1,6,UKM00003017
11/18/1979,7.1,5,7,UKM00003017
11/19/1979,4.6,5,9,UKM00003017
11/20/1979,0,Null,9,UKM00003017
11/21/1979,7.1,6,10,UKM00003017
11/22/1979,7.9,Null,10,UKM00003017
11/23/1979,3,Null,6,UKM00003017
11/24/1979,7.9,2,6,UKM00003017
11/25/1979,2.5,3,Null,UKM00003017
11/26/1979,4.3,Null,Null,UKM00003017
11/27/1979,10.9,1,Null,UKM00003017
11/28/1979,17,6,12,UKM00003017
11/29/1979,2.3,Null,Null,UKM00003017
11/30/1979,19.1,6,10,UKM00003017
12/1/1979,1.5,5,Null,UKM00003017
12/2/1979,7.1,Null,Null,UKM00003017
12/3/1979,3,4,7,UKM00003017
12/4/1979,4.1,4,11,UKM00003017
12/5/1979,6.1,Null,Null,UKM00003017
12/6/1979,6.1,4,7,UKM00003017
12/7/1979,0.5,Null,Null,UKM00003017
12/8/1979,5.1,4,Null,UKM00003017
12/9/1979,13,5,8,UKM00003017
12/10/1979,5.1,Null,8,UKM00003017
12/11/1979,17,Null,Null,UKM00003017
12/12/1979,3,3,7,UKM00003017
12/13/1979,7.9,Null,8,UKM00003017
12/14/1979,8.1,3,5,UKM00003017
12/15/1979,25.9,3,5,UKM00003017
12/16/1979,4.1,2,5,UKM00003017
12/17/1979,7.1,2,7,UKM00003017
12/18/1979,1,1,Null,UKM00003017
12/19/1979,5.1,1,4,UKM00003017
12/20/1979,0.3,Null,Null,UKM00003017
12/21/1979,1,4,Null,UKM00003017
12/22/1979,0,Null,Null,UKM00003017
12/23/1979,0,1,4,UKM00003017
12/24/1979,0,1,4,UKM00003017
12/25/1979,0,1,Null,UKM00003017
12/26/1979,0.5,Null,7,UKM00003017
12/27/1979,7.1,1,4,UKM00003017
12/28/1979,1.3,1,4,UKM00003017
12/29/1979,0,0,3,UKM00003017
12/30/1979,Null,-1,Null,UKM00003017
12/31/1979,3,0,3,UKM00003017
1/1/1980,0.5,0,2,UKM00003017
1/2/1980,0.3,Null,Null,UKM00003017
1/3/1980,0.5,0,6,UKM00003017
1/4/1980,11.9,Null,Null,UKM00003017
1/5/1980,13,4,7,UKM00003017
1/6/1980,2.3,Null,Null,UKM00003017
1/7/1980,0.3,Null,6,UKM00003017
1/8/1980,1,1,Null,UKM00003017
1/9/1980,0,2,Null,UKM00003017
1/10/1980,0,3,5,UKM00003017
1/11/1980,5.1,3,5,UKM00003017
1/12/1980,0,3,6,UKM00003017
1/13/1980,1,3,8,UKM00003017
1/14/1980,3,Null,Null,UKM00003017
1/15/1980,1.3,Null,4,UKM00003017
1/16/1980,Null,Null,6,UKM00003017
1/17/1980,0,3,7,UKM00003017
1/18/1980,0.3,Null,4,UKM00003017
1/19/1980,0,Null,Null,UKM00003017
1/20/1980,2,1,5,UKM00003017
1/21/1980,2,3,5,UKM00003017
1/22/1980,11.9,4,5,UKM00003017
1/23/1980,8.9,3,5,UKM00003017
1/24/1980,6.4,3,5,UKM00003017
1/25/1980,0,Null,6,UKM00003017
1/26/1980,2.3,0,5,UKM00003017
1/27/1980,0.3,Null,4,UKM00003017
1/28/1980,1,0,4,UKM00003017
1/29/1980,0.3,1,5,UKM00003017
1/30/1980,14,Null,Null,UKM00003017
1/31/1980,1,Null,2,UKM00003017
2/1/1980,3.6,-3,1,UKM00003017
2/2/1980,0,-4,4,UKM00003017
2/3/1980,0,-4,4,UKM00003017
2/4/1980,1,-4,3,UKM00003017
2/5/1980,4.1,1,2,UKM00003017
2/6/1980,5.1,0,Null,UKM00003017
2/7/1980,1,0,2,UKM00003017
2/8/1980,7.4,0,Null,UKM00003017
2/9/1980,9.4,3,6,UKM00003017
2/10/1980,6.1,5,7,UKM00003017
2/11/1980,1,Null,7,UKM00003017
2/12/1980,2,2,7,UKM00003017
2/13/1980,1,5,8,UKM00003017
2/14/1980,1,2,7,UKM00003017
2/15/1980,Null,Null,9,UKM00003017
2/16/1980,0,Null,7,UKM00003017
2/17/1980,0,1,10,UKM00003017
2/18/1980,4.1,5,7,UKM00003017
2/19/1980,7.1,5,8,UKM00003017
2/20/1980,0,5,6,UKM00003017
2/21/1980,2,5,7,UKM00003017
2/22/1980,0.3,5,7,UKM00003017
2/23/1980,0,Null,7,UKM00003017
2/24/1980,0,Null,6,UKM00003017
2/25/1980,0,3,7,UKM00003017
2/26/1980,0,2,8,UKM00003017
2/27/1980,0,3,10,UKM00003017
2/28/1980,0.3,6,8,UKM00003017
2/29/1980,2.3,Null,9,UKM00003017
3/1/1980,0.8,Null,7,UKM00003017
3/2/1980,5.1,Null,Null,UKM00003017
3/3/1980,13,0,6,UKM00003017
3/4/1980,1,2,7,UKM00003017
3/5/1980,0,3,7,UKM00003017
3/6/1980,0,3,Null,UKM00003017
3/7/1980,2,Null,Null,UKM00003017
3/8/1980,1,4,7,UKM00003017
3/9/1980,3,2,8,UKM00003017
3/10/1980,0.5,1,7,UKM00003017
3/11/1980,7.9,1,Null,UKM00003017
3/12/1980,4.3,Null,8,UKM00003017
3/13/1980,0,-1,7,UKM00003017
3/14/1980,0.3,1,Null,UKM00003017
3/15/1980,0.3,Null,5,UKM00003017
3/16/1980,0,3,5,UKM00003017
3/17/1980,2.3,2,5,UKM00003017
3/18/1980,0,Null,6,UKM00003017
3/19/1980,0.3,Null,5,UKM00003017
3/20/1980,4.3,-1,2,UKM00003017
3/21/1980,8.9,-2,3,UKM00003017
3/22/1980,3,-1,1,UKM00003017
3/23/1980,3,-1,6,UKM00003017
3/24/1980,0,2,Null,UKM00003017
3/25/1980,4.6,4,6,UKM00003017
3/26/1980,0,5,7,UKM00003017
3/27/1980,1,Null,7,UKM00003017
3/28/1980,1,2,5,UKM00003017
3/29/1980,1.5,4,6,UKM00003017
3/30/1980,0,Null,8,UKM00003017
3/31/1980,1,1,6,UKM00003017
4/1/1980,8.1,4,10,UKM00003017
4/2/1980,1.5,4,8,UKM00003017
4/3/1980,0,3,9,UKM00003017
4/4/1980,0,5,12,UKM00003017
4/5/1980,0,3,14,UKM00003017
4/6/1980,0,5,11,UKM00003017
4/7/1980,2,4,9,UKM00003017
4/8/1980,2,3,6,UKM00003017
4/9/1980,1.5,4,9,UKM00003017
4/10/1980,5.3,5,11,UKM00003017
4/11/1980,0,5,13,UKM00003017
4/12/1980,0,6,11,UKM00003017
4/13/1980,0,6,Null,UKM00003017
4/14/1980,0,Null,11,UKM00003017
4/15/1980,0,4,7,UKM00003017
4/16/1980,2,4,11,UKM00003017
4/17/1980,2.5,2,9,UKM00003017
4/18/1980,3,Null,9,UKM00003017
4/19/1980,0.5,2,15,UKM00003017
4/20/1980,1.5,2,7,UKM00003017
4/21/1980,0.3,2,9,UKM00003017
4/22/1980,0,7,11,UKM00003017
4/23/1980,0.5,Null,9,UKM00003017
4/24/1980,0,3,9,UKM00003017
4/25/1980,0,1,9,UKM00003017
4/26/1980,0,2,10,UKM00003017
4/27/1980,0,5,11,UKM00003017
4/28/1980,0,2,12,UKM00003017
4/29/1980,0,5,11,UKM00003017
4/30/1980,0,Null,11,UKM00003017
5/1/1980,0,3,10,UKM00003017
5/2/1980,0,4,9,UKM00003017
5/3/1980,0,5,9,UKM00003017
5/4/1980,0,5,8,UKM00003017
5/5/1980,0,5,7,UKM00003017
5/6/1980,0.3,5,7,UKM00003017
5/7/1980,0,Null,6,UKM00003017
5/8/1980,0,0,8,UKM00003017
5/9/1980,1,1,12,UKM00003017
5/10/1980,0,7,14,UKM00003017
5/11/1980,0,5,13,UKM00003017
5/12/1980,0,6,13,UKM00003017
5/13/1980,0,7,14,UKM00003017
5/14/1980,0,7,14,UKM00003017
5/15/1980,0,Null,14,UKM00003017
5/16/1980,0,3,19,UKM00003017
5/17/1980,0,6,18,UKM00003017
5/18/1980,0,4,16,UKM00003017
5/19/1980,0,5,15,UKM00003017
5/20/1980,0,5,10,UKM00003017
5/21/1980,0,8,10,UKM00003017
5/22/1980,0,7,Null,UKM00003017
5/23/1980,0,8,11,UKM00003017
5/24/1980,0,8,12,UKM00003017
5/25/1980,0.3,7,11,UKM00003017
5/26/1980,0,7,12,UKM00003017
5/27/1980,0,Null,11,UKM00003017
5/28/1980,4.3,1,9,UKM00003017
5/29/1980,0.5,3,11,UKM00003017
5/30/1980,0,3,11,UKM00003017
5/31/1980,0,4,14,UKM00003017
6/1/1980,0,Null,16,UKM00003017
6/2/1980,0,6,16,UKM00003017
6/3/1980,0,10,18,UKM00003017
6/4/1980,Null,11,Null,UKM00003017
6/5/1980,8.1,13,21,UKM00003017
6/6/1980,8.9,Null,16,UKM00003017
6/7/1980,0,9,14,UKM00003017
6/8/1980,3,9,13,UKM00003017
6/9/1980,0,9,16,UKM00003017
6/10/1980,0,10,15,UKM00003017
6/11/1980,0,10,13,UKM00003017
6/12/1980,0,Null,12,UKM00003017
6/13/1980,0,5,12,UKM00003017
6/14/1980,0,7,15,UKM00003017
6/15/1980,10.9,11,17,UKM00003017
6/16/1980,0,10,15,UKM00003017
6/17/1980,0,9,15,UKM00003017
6/18/1980,0,9,16,UKM00003017
6/19/1980,7.9,9,14,UKM00003017
6/20/1980,2,9,14,UKM00003017
6/21/1980,7.4,9,15,UKM00003017
6/22/1980,0.5,8,16,UKM00003017
6/23/1980,0,7,15,UKM00003017
6/24/1980,0,Null,15,UKM00003017
6/25/1980,0.5,Null,14,UKM00003017
6/26/1980,4.1,8,11,UKM00003017
6/27/1980,0.5,7,12,UKM00003017
6/28/1980,1.3,8,12,UKM00003017
6/29/1980,0,Null,11,UKM00003017
6/30/1980,0.3,8,11,UKM00003017
7/1/1980,3,9,11,UKM00003017
7/2/1980,0,8,11,UKM00003017
7/3/1980,0,7,15,UKM00003017
7/4/1980,6.1,10,15,UKM00003017
7/5/1980,0,10,16,UKM00003017
7/6/1980,0,11,14,UKM00003017
7/7/1980,0,9,16,UKM00003017
7/8/1980,0,8,14,UKM00003017
7/9/1980,0,10,14,UKM00003017
7/10/1980,1,9,13,UKM00003017
7/11/1980,0,8,13,UKM00003017
7/12/1980,0,9,15,UKM00003017
7/13/1980,0,9,14,UKM00003017
7/14/1980,0.3,9,13,UKM00003017
7/15/1980,2.3,8,13,UKM00003017
7/16/1980,0,7,14,UKM00003017
7/17/1980,2,7,14,UKM00003017
7/18/1980,2,9,14,UKM00003017
7/19/1980,11.9,Null,Null,UKM00003017
7/20/1980,0.3,Null,13,UKM00003017
7/21/1980,0,5,17,UKM00003017
7/22/1980,0,11,17,UKM00003017
7/23/1980,3,Null,16,UKM00003017
7/24/1980,0.3,10,17,UKM00003017
7/25/1980,5.6,11,15,UKM00003017
7/26/1980,24.9,11,14,UKM00003017
7/27/1980,16,11,15,UKM00003017
7/28/1980,0.5,11,15,UKM00003017
7/29/1980,0,11,19,UKM00003017
7/30/1980,0,13,19,UKM00003017
7/31/1980,3,Null,20,UKM00003017
8/1/1980,0,9,18,UKM00003017
8/2/1980,0,10,17,UKM00003017
8/3/1980,Null,Null,14,UKM00003017
8/4/1980,0.5,13,15,UKM00003017
8/5/1980,0,12,14,UKM00003017
8/6/1980,0,11,Null,UKM00003017
8/7/1980,0,Null,14,UKM00003017
8/8/1980,0,Null,13,UKM00003017
8/9/1980,0,5,15,UKM00003017
8/10/1980,0,9,18,UKM00003017
8/11/1980,0,13,18,UKM00003017
8/12/1980,5.3,12,16,UKM00003017
8/13/1980,0.5,12,17,UKM00003017
8/14/1980,0.8,13,17,UKM00003017
8/15/1980,24.9,13,15,UKM00003017
8/16/1980,6.1,12,15,UKM00003017
8/17/1980,3,12,16,UKM00003017
8/18/1980,0.5,Null,17,UKM00003017
8/19/1980,3.3,11,13,UKM00003017
8/20/1980,1,11,15,UKM00003017
8/21/1980,2,9,12,UKM00003017
8/22/1980,0.5,9,11,UKM00003017
8/23/1980,Null,9,Null,UKM00003017
8/24/1980,0,4,13,UKM00003017
8/25/1980,0,5,12,UKM00003017
8/26/1980,3,7,11,UKM00003017
8/27/1980,6.6,10,13,UKM00003017
8/28/1980,4.1,10,14,UKM00003017
8/29/1980,0.5,12,15,UKM00003017
8/30/1980,0,10,14,UKM00003017
8/31/1980,0,8,15,UKM00003017
9/1/1980,5.1,11,19,UKM00003017
9/2/1980,5.6,Null,15,UKM00003017
9/3/1980,Null,Null,Null,UKM00003017
9/4/1980,1,8,16,UKM00003017
9/5/1980,4.1,12,16,UKM00003017
9/6/1980,9.1,10,16,UKM00003017
9/7/1980,5.1,11,19,UKM00003017
9/8/1980,0.5,9,16,UKM00003017
9/9/1980,4.1,8,14,UKM00003017
9/10/1980,1,7,12,UKM00003017
9/11/1980,0,5,13,UKM00003017
9/12/1980,18,11,13,UKM00003017
9/13/1980,6.4,Null,13,UKM00003017
9/14/1980,2,Null,12,UKM00003017
9/15/1980,3,4,Null,UKM00003017
9/16/1980,7.6,11,17,UKM00003017
9/17/1980,2.3,9,15,UKM00003017
9/18/1980,2,7,13,UKM00003017
9/19/1980,2.3,11,13,UKM00003017
9/20/1980,0,7,13,UKM00003017
9/21/1980,0,10,13,UKM00003017
9/22/1980,0,11,Null,UKM00003017
9/23/1980,0.3,11,15,UKM00003017
9/24/1980,14,Null,12,UKM00003017
9/25/1980,0.3,7,14,UKM00003017
9/26/1980,4.1,11,15,UKM00003017
9/27/1980,5.3,8,15,UKM00003017
9/28/1980,1,8,14,UKM00003017
9/29/1980,7.9,9,13,UKM00003017
9/30/1980,2,8,13,UKM00003017
10/1/1980,9.9,9,12,UKM00003017
10/2/1980,3.3,6,13,UKM00003017
10/3/1980,4.1,7,13,UKM00003017
10/4/1980,2.5,6,12,UKM00003017
10/5/1980,11.9,9,13,UKM00003017
10/6/1980,11.9,7,Null,UKM00003017
10/7/1980,23.9,7,Null,UKM00003017
10/8/1980,4.6,7,9,UKM00003017
10/9/1980,7.1,7,9,UKM00003017
10/10/1980,3,6,11,UKM00003017
10/11/1980,3,6,11,UKM00003017
10/12/1980,3,Null,10,UKM00003017
10/13/1980,1.5,3,11,UKM00003017
10/14/1980,1,7,11,UKM00003017
10/15/1980,4.1,Null,8,UKM00003017
10/16/1980,4.3,4,8,UKM00003017
10/17/1980,1.3,Null,8,UKM00003017
10/18/1980,4.1,Null,7,UKM00003017
10/19/1980,2.5,1,7,UKM00003017
10/20/1980,0.5,1,7,UKM00003017
10/21/1980,0.3,1,8,UKM00003017
10/22/1980,Null,Null,10,UKM00003017
10/23/1980,13,Null,Null,UKM00003017
10/24/1980,2.3,6,8,UKM00003017
10/25/1980,0,Null,7,UKM00003017
10/26/1980,7.9,2,11,UKM00003017
10/27/1980,4.6,7,11,UKM00003017
10/28/1980,3.6,Null,11,UKM00003017
10/29/1980,4.1,Null,9,UKM00003017
10/30/1980,1,1,Null,UKM00003017
10/31/1980,0,4,9,UKM00003017
11/1/1980,0,Null,Null,UKM00003017
11/2/1980,0,Null,9,UKM00003017
11/3/1980,0,0,8,UKM00003017
11/4/1980,Null,5,Null,UKM00003017
11/5/1980,0,5,8,UKM00003017
11/6/1980,0,6,8,UKM00003017
11/7/1980,0,7,8,UKM00003017
11/8/1980,0.3,Null,7,UKM00003017
11/9/1980,3,3,7,UKM00003017
11/10/1980,1,3,8,UKM00003017
11/11/1980,4.1,3,8,UKM00003017
11/12/1980,1.5,Null,7,UKM00003017
11/13/1980,3,Null,Null,UKM00003017
11/14/1980,8.9,1,Null,UKM00003017
11/15/1980,13,Null,10,UKM00003017
11/16/1980,3,Null,Null,UKM00003017
11/17/1980,13,3,7,UKM00003017
11/18/1980,11.9,Null,6,UKM00003017
11/19/1980,14,0,Null,UKM00003017
11/20/1980,26.9,4,11,UKM00003017
11/21/1980,8.9,7,10,UKM00003017
11/22/1980,1.5,7,11,UKM00003017
11/23/1980,Null,Null,Null,UKM00003017
11/24/1980,11.9,Null,6,UKM00003017
11/25/1980,2,Null,4,UKM00003017
11/26/1980,5.1,-1,6,UKM00003017
11/27/1980,Null,Null,Null,UKM00003017
11/28/1980,5.1,-1,5,UKM00003017
11/29/1980,5.1,Null,3,UKM00003017
11/30/1980,0,0,Null,UKM00003017
12/1/1980,11.9,3,9,UKM00003017
12/2/1980,2,Null,5,UKM00003017
12/3/1980,3,2,5,UKM00003017
12/4/1980,4.1,3,Null,UKM00003017
12/5/1980,9.9,3,Null,UKM00003017
12/6/1980,2.3,Null,4,UKM00003017
12/7/1980,4.1,0,Null,UKM00003017
12/8/1980,0.3,2,7,UKM00003017
12/9/1980,11.9,7,10,UKM00003017
12/10/1980,15,8,11,UKM00003017
12/11/1980,3,Null,Null,UKM00003017
12/12/1980,0.3,6,9,UKM00003017
12/13/1980,4.1,5,8,UKM00003017
12/14/1980,4.3,4,Null,UKM00003017
12/15/1980,4.1,Null,7,UKM00003017
12/16/1980,2,1,Null,UKM00003017
12/17/1980,6.1,Null,9,UKM00003017
12/18/1980,5.3,2,5,UKM00003017
12/19/1980,1,-2,4,UKM00003017
12/20/1980,9.9,3,5,UKM00003017
12/21/1980,0,2,5,UKM00003017
12/22/1980,4.1,2,7,UKM00003017
12/23/1980,13,3,6,UKM00003017
12/24/1980,13,Null,5,UKM00003017
12/25/1980,4.1,1,5,UKM00003017
12/26/1980,6.1,Null,Null,UKM00003017
12/27/1980,7.9,0,Null,UKM00003017
12/28/1980,2.5,5,Null,UKM00003017
12/29/1980,1,Null,10,UKM00003017
12/30/1980,19.1,4,9,UKM00003017
12/31/1980,6.6,Null,Null,UKM00003017
1/1/1981,2,-1,3,UKM00003017
1/2/1981,Null,Null,8,UKM00003017
1/3/1981,3,Null,Null,UKM00003017
1/4/1981,5.1,-1,4,UKM00003017
1/5/1981,2.3,Null,1,UKM00003017
1/6/1981,1,-5,0,UKM00003017
1/7/1981,7.9,-4,Null,UKM00003017
1/8/1981,0.3,Null,11,UKM00003017
1/9/1981,10.9,Null,6,UKM00003017
1/10/1981,2.3,0,3,UKM00003017
1/11/1981,2.3,1,7,UKM00003017
1/12/1981,7.1,Null,Null,UKM00003017
1/13/1981,5.1,-3,6,UKM00003017
1/14/1981,9.9,Null,6,UKM00003017
1/15/1981,6.1,Null,Null,UKM00003017
1/16/1981,1.5,-4,Null,UKM00003017
1/17/1981,0,-1,2,UKM00003017
1/18/1981,2,-3,3,UKM00003017
1/19/1981,7.9,Null,5,UKM00003017
1/20/1981,1,0,6,UKM00003017
1/21/1981,1,3,9,UKM00003017
1/22/1981,1.3,Null,9,UKM00003017
1/23/1981,0,7,9,UKM00003017
1/24/1981,14,Null,Null,UKM00003017
1/25/1981,7.1,Null,3,UKM00003017
1/26/1981,6.1,-2,9,UKM00003017
1/27/1981,0.5,Null,9,UKM00003017
1/28/1981,0.3,2,6,UKM00003017
1/29/1981,0.5,3,11,UKM00003017
1/30/1981,0,4,Null,UKM00003017
1/31/1981,0,Null,Null,UKM00003017
2/1/1981,0.3,Null,10,UKM00003017
2/2/1981,7.1,Null,8,UKM00003017
2/3/1981,8.9,1,4,UKM00003017
2/4/1981,3.6,Null,Null,UKM00003017
2/5/1981,Null,Null,6,UKM00003017
2/6/1981,9.9,Null,10,UKM00003017
2/7/1981,14,3,Null,UKM00003017
2/8/1981,6.1,Null,Null,UKM00003017
2/9/1981,3.6,0,5,UKM00003017
2/10/1981,3.3,Null,2,UKM00003017
2/11/1981,10.9,-4,Null,UKM00003017
2/12/1981,4.3,1,6,UKM00003017
2/13/1981,2.3,5,9,UKM00003017
2/14/1981,0.3,Null,7,UKM00003017
2/15/1981,1,1,7,UKM00003017
2/16/1981,2.5,1,7,UKM00003017
2/17/1981,0,2,6,UKM00003017
2/18/1981,0,3,5,UKM00003017
2/19/1981,0,Null,4,UKM00003017
2/20/1981,0.5,1,4,UKM00003017
2/21/1981,0,1,3,UKM00003017
2/22/1981,1,Null,3,UKM00003017
2/23/1981,0.5,0,3,UKM00003017
2/24/1981,0.8,1,4,UKM00003017
2/25/1981,0,2,4,UKM00003017
2/26/1981,0,3,5,UKM00003017
2/27/1981,0,3,5,UKM00003017
2/28/1981,0,4,5,UKM00003017
3/1/1981,0,3,4,UKM00003017
3/2/1981,0,Null,5,UKM00003017
3/3/1981,0,2,5,UKM00003017
3/4/1981,1.5,1,5,UKM00003017
3/5/1981,0,-2,5,UKM00003017
3/6/1981,2,1,6,UKM00003017
3/7/1981,9.9,1,9,UKM00003017
3/8/1981,0,Null,9,UKM00003017
3/9/1981,Null,Null,Null,UKM00003017
3/10/1981,10.9,-1,Null,UKM00003017
3/11/1981,1.3,5,11,UKM00003017
3/12/1981,1,Null,11,UKM00003017
3/13/1981,0,5,8,UKM00003017
3/14/1981,0,Null,8,UKM00003017
3/15/1981,0.5,1,6,UKM00003017
3/16/1981,2,1,6,UKM00003017
3/17/1981,2,Null,6,UKM00003017
3/18/1981,6.1,1,5,UKM00003017
3/19/1981,3,Null,7,UKM00003017
