20,1993,2013,54.70%,700 ml,16,669,185 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
21,1994,2015,53.10%,700 ml,3274,664,209 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
20,1995,2015,48.60%,700 ml,3047,636,192 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
20,1995,2015,52.00%,700 ml,444,691,221 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
20,1995,2015,54.10%,700 ml,5401,626,169 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
18,1996,2014,55.30%,700 ml,4766,315,158 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
11,2003,2014,55.30%,700 ml,4103,NA,94 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
12,2004,2015,58.30%,700 ml,5520,NA,169 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
12,2004,2016,55.90%,700 ml,27,NA,93 €,Glendronach Single Cask,"Original Bottling, Highlands Single Malt"
11,2006,2017,57.10%,700 ml,NA,132,92 €,Glendronach 96.14,"Scotch Malt Whisky Society, Highlands Single Malt"
8,NA,NA,45.40%,750 ml,NA,NA,254 €,Glendronach Teacher´s (1960s),"Original Bottling, Highlands Single Malt"
NA,NA,NA,54.70%,700 ml,4,NA,80 €,Glendronach Cask Strength,"Original Bottling, Highlands Single Malt"
NA,NA,NA,55.30%,700 ml,5,NA,77 €,Glendronach Cask Strength,"Original Bottling, Highlands Single Malt"
25,NA,NA,50.60%,700 ml,7,1180,507 €,Glendronach Grandeur,"Original Bottling, Highlands Single Malt"
10,NA,NA,40.00%,700 ml,NA,NA,36 €,Glenfarclas,"Original Bottling, Speyside Single Malt"
NA,NA,NA,60.00%,700 ml,NA,NA,67 €,Glenfarclas 105 Cask Strength (Old Style),"Original Bottling, Speyside Single Malt"
NA,NA,NA,60.00%,1000 ml,NA,NA,56 €,Glenfarclas 105 Cask Strength,"Original Bottling, Speyside Single Malt"
17,NA,NA,43.00%,700 ml,NA,NA,72 €,Glenfarclas,"Original Bottling, Speyside Single Malt"
NA,1956,NA,40.50%,700 ml,1768,129,3103 €,Glenfarclas Family Cask (Autumn 2014),"Original Bottling, Speyside Single Malt"
20,1969,1989,58.20%,50 ml,NA,NA,33 €,Glenfarclas,"Signatory Vintage, Speyside Single Malt"
17,1989,2006,60.00%,700 ml,11721,600,386 €,Glenfarclas Family Cask (1st Release),"Original Bottling, Speyside Single Malt"
20,1997,2017,53.50%,700 ml,NA,233,130 €,Glenfarclas 1.204,"Scotch Malt Whisky Society, Speyside Single Malt"
18,1999,2017,60.00%,700 ml,6322,641,252 €,Glenfarclas Family Cask (Spring 2017),"Original Bottling, Speyside Single Malt"
21,NA,NA,43.00%,750 ml,NA,NA,297 €,Glenfarclas (1970s Old Style),"Original Bottling, Speyside Single Malt"
25,NA,NA,43.00%,700 ml,NA,NA,220 €,Glenfarclas (1990s),"Original Bottling, Speyside Single Malt"
40,NA,2015,43.20%,700 ml,NA,NA,816 €,Glenfarclas 2015 Edition,"Original Bottling, Speyside Single Malt"
8,NA,NA,40.00%,750 ml,NA,NA,253 €,Glenfarclas (1970s),"Original Bottling, Speyside Single Malt"
12,NA,NA,40.00%,700 ml,NA,NA,57 €,Glenfiddich Spirit Still (No.1),"Original Bottling, Speyside Single Malt"
14,NA,NA,43.00%,750 ml,NA,NA,96 €,Glenfiddich Bourbon Barrel Reserve,"Original Bottling, Speyside Single Malt"
15,NA,2015,59.70%,700 ml,34,NA,169 €,Glenfiddich Distillery Exclusive,"Original Bottling, Speyside Single Malt"
18,NA,NA,40.00%,700 ml,NA,NA,68 €,Glenfiddich,"Original Bottling, Speyside Single Malt"
18,NA,NA,40.00%,1000 ml,NA,NA,72 €,Glenfiddich,"Original Bottling, Speyside Single Malt"
18,NA,NA,43.00%,750 ml,NA,NA,136 €,Glenfiddich Ancient Reserve Decanter (Green),"Original Bottling, Speyside Single Malt"
38,1963,2001,46.50%,700 ml,12730,219,2539 €,Glenfiddich Vintage Reserve,"Original Bottling, Speyside Single Malt"
25,1973,1998,49.20%,700 ml,11148,203,732 €,Glenfiddich Vintage Reserve,"Original Bottling, Speyside Single Malt"
NA,1974,NA,47.30%,700 ml,10260,NA,1086 €,Glenfiddich 50th Anniversary,"Original Bottling, Speyside Single Malt"
36,1974,2010,46.80%,700 ml,NA,1000,1254 €,Glenfiddich Rare Collection,"Original Bottling, Speyside Single Malt"
27,1974,2001,41.70%,700 ml,38231,231,1516 €,Glenfiddich Vintage Reserve,"Original Bottling, Speyside Single Malt"
NA,1975,NA,55.70%,700 ml,20535,NA,808 €,Glenfiddich Private Vintage,"Original Bottling, Speyside Single Malt"
31,1977,2008,54.10%,700 ml,4414,482,1102 €,Glenfiddich Vintage Reserve,"Original Bottling, Speyside Single Malt"
31,1978,2009,50.70%,700 ml,28152,184,1382 €,Glenfiddich Rare Collection,"Original Bottling, Speyside Single Malt"
34,1978,2012,47.20%,700 ml,11807,180,1514 €,Glenfiddich Rare Collection,"Original Bottling, Speyside Single Malt"
8,NA,NA,40.00%,750 ml,NA,NA,703 €,Glenfiddich Straight Malt (1960s),"Original Bottling, Speyside Single Malt"
14,NA,2011,48.80%,750 ml,NA,3500,219 €,Glenfiddich Cask of Dreams 2011 (US Import),"Original Bottling, Speyside Single Malt"
NA,NA,NA,40.00%,700 ml,NA,NA,66 €,Glenfiddich Clans of the Highlands (Clan Macpherson),"Original Bottling, Speyside Single Malt"
NA,NA,NA,40.00%,750 ml,NA,NA,192 €,Glenfiddich Clans of the Highlands (Clan Maclean),"Original Bottling, Speyside Single Malt"
NA,NA,NA,40.00%,750 ml,NA,NA,56 €,Glenfiddich Pure Malt (1980s Old Style),"Original Bottling, Speyside Single Malt"
NA,NA,NA,43.00%,750 ml,NA,NA,104 €,Glenfiddich Robert the Bruce (Stoneware 1980s),"Original Bottling, Speyside Single Malt"
NA,NA,NA,40.00%,1000 ml,NA,NA,53 €,Glenfiddich Cask Collection (Select Cask),"Original Bottling, Speyside Single Malt"
40,1972,2012,42.90%,700 ml,NA,160,1065 €,Glenglassaugh The Hunter,"Woolf / Sung, Highlands Single Malt"
27,1976,2003,47.40%,700 ml,2369,258,266 €,Glenglassaugh,"The Lost Distillery Company, Highlands Single Malt"
10,1983,1993,40.00%,700 ml,NA,NA,112 €,Glenglassaugh Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt"
6,2009,2015,57.70%,700 ml,NA,49,125 €,Glenglassaugh,"Shetland Reel, Highlands Single Malt"
NA,NA,NA,44.00%,700 ml,NA,NA,61 €,Glenglassaugh Octaves (Peated),"Original Bottling, Highlands Single Malt"
10,NA,NA,40.00%,700 ml,NA,NA,39 €,Glengoyne (Old Screen Print),"Original Bottling, Highlands Single Malt"
10,NA,NA,40.00%,750 ml,NA,NA,113 €,Glengoyne (1980s),"Original Bottling, Highlands Single Malt"
21,1996,2017,52.90%,700 ml,NA,510,130 €,Glengoyne Small Batch,"Cadenhead, Highlands Single Malt"
20,1996,2016,51.00%,700 ml,dl11980,251,89 €,Glengoyne Old Particular,"Douglas Laing, Highlands Single Malt"
12,1996,2008,57.80%,700 ml,3447,NA,182 €,Glengoyne Scottish Merchants Choice,"Original Bottling, Highlands Single Malt"
15,NA,2010,60.10%,700 ml,NA,NA,178 €,Glenkinchie Manager´s Dram,"Original Bottling, Lowlands Single Malt"
14,1989,2003,43.00%,750 ml,NA,NA,58 €,Glenkinchie Distillers Edition,"Original Bottling, Lowlands Single Malt"
20,1990,2010,55.10%,700 ml,NA,4854,118 €,Glenkinchie Cask Strength,"Original Bottling, Lowlands Single Malt"
15,1992,2007,43.00%,700 ml,NA,NA,59 €,Glenkinchie Distillers Edition,"Original Bottling, Lowlands Single Malt"
12,NA,NA,40.00%,700 ml,NA,NA,75 €,Glenlivet Classic Golf Courses (Carnoustie),"Original Bottling, Speyside Single Malt"
12,NA,NA,40.00%,1000 ml,NA,NA,43 €,Glenlivet Single Malt Scotch Whisky (Old Style),"Original Bottling, Speyside Single Malt"
12,NA,NA,40.00%,750 ml,NA,NA,83 €,Glenlivet Unblended All Malt,"Original Bottling, Speyside Single Malt"
12,NA,NA,40.00%,750 ml,NA,NA,89 €,Glenlivet Classic Golf Courses (Turnberry),"Original Bottling, Speyside Single Malt"
15,NA,NA,40.00%,700 ml,NA,NA,39 €,Glenlivet French Oak Reserve (Japanese Import),"Original Bottling, Speyside Single Malt"
15,NA,NA,46.00%,700 ml,NA,NA,90 €,Glenlivet,"Gordon & MacPhail, Speyside Single Malt"
18,NA,NA,57.90%,700 ml,22378,NA,177 €,Minmore Single Cask,"Original Bottling, Speyside Single Malt"
NA,1939,NA,40.00%,750 ml,NA,NA,1299 €,Glenlivet,"Gordon & MacPhail, Speyside Single Malt"
22,1968,1990,50.10%,50 ml,NA,1300,56 €,Glenlivet,"Signatory Vintage, Speyside Single Malt"
36,1970,2006,49.20%,700 ml,6390,194,343 €,Glenlivet,"Duncan Taylor, Speyside Single Malt"
NA,1977,NA,59.50%,700 ml,NA,NA,324 €,Glenlivet Cask Strength,"Gordon & MacPhail, Speyside Single Malt"
24,1980,2004,46.00%,700 ml,13738,NA,109 €,Glenlivet First Cask,"Direct Wines, Speyside Single Malt"
24,1988,2012,53.90%,700 ml,NA,258,138 €,Glenlivet Wine Cask,"Cadenhead, Speyside Single Malt"
16,1988,2004,56.70%,700 ml,NA,NA,313 €,Glenlivet 2.60,"Scotch Malt Whisky Society, Speyside Single Malt"
10,2006,2016,57.40%,700 ml,NA,126,99 €,Glenlivet 2.100,"Scotch Malt Whisky Society, Speyside Single Malt"
10,2006,2016,58.80%,700 ml,NA,207,71 €,Glenlivet 2.99,"Scotch Malt Whisky Society, Speyside Single Malt"
18,NA,2011,55.70%,700 ml,2911,631,179 €,Glenlivet Single Cask,"Original Bottling, Speyside Single Malt"
16,NA,2014,55.70%,700 ml,0814d,NA,72 €,Glenlivet Nadurra (Cask Strength),"Original Bottling, Speyside Single Malt"
16,NA,2007,57.70%,700 ml,1007d,NA,62 €,Glenlivet Nadurra (Cask Strength),"Original Bottling, Speyside Single Malt"
NA,NA,NA,60.70%,700 ml,ol0614,NA,62 €,Glenlivet Nadurra,"Original Bottling, Speyside Single Malt"
25,1969,1994,62.20%,750 ml,NA,NA,1360 €,Glenlochy Rare Malts,"Original Bottling, Highlands Single Malt"
20,1992,2012,50.60%,700 ml,NA,NA,90 €,Glenlossie 46.22,"Scotch Malt Whisky Society, Speyside Single Malt"
19,1993,2012,46.00%,700 ml,NA,NA,82 €,Glenlossie Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
10,NA,NA,43.00%,1000 ml,NA,NA,59 €,Glenmorangie (1980s),"Original Bottling, Highlands Single Malt"
12,NA,NA,46.00%,700 ml,NA,NA,138 €,Glenmorangie Cote de Beaune (New Wood),"Original Bottling, Highlands Single Malt"
15,NA,NA,46.00%,750 ml,NA,NA,137 €,Glenmorangie Sauternes Wood Finish,"Original Bottling, Highlands Single Malt"
18,NA,NA,55.70%,700 ml,NA,234,171 €,Glenmorangie 125.39,"Scotch Malt Whisky Society, Highlands Single Malt"
19,NA,NA,43.00%,700 ml,NA,NA,132 €,Glenmorangie Finest Reserve,"Original Bottling, Highlands Single Malt"
25,1974,1999,43.00%,500 ml,NA,2000,303 €,Glenmorangie Original Maltings,"Original Bottling, Highlands Single Malt"
25,1975,2000,43.00%,700 ml,NA,NA,782 €,Glenmorangie Cote de Nuits,"Original Bottling, Highlands Single Malt"
15,1988,2003,56.60%,700 ml,3078,856,353 €,Glenmorangie Single Cask,"Original Bottling, Highlands Single Malt"
NA,1991,NA,57.70%,700 ml,5453,NA,209 €,Glenmorangie Single Cask,"Original Bottling, Highlands Single Malt"
11,1993,2004,56.30%,700 ml,NA,1152,314 €,Glenmorangie Burr Oak Reserve,"Original Bottling, Highlands Single Malt"
10,1993,2003,56.90%,700 ml,NA,350,180 €,Glenmorangie Cask Strength,"Original Bottling, Highlands Single Malt"
21,NA,NA,43.00%,700 ml,NA,NA,416 €,Glenmorangie Elegance,"Original Bottling, Highlands Single Malt"
21,NA,NA,43.00%,700 ml,NA,NA,295 €,Glenmorangie Sesquicentennial Decanter,"Original Bottling, Highlands Single Malt"
25,NA,NA,43.00%,700 ml,NA,NA,352 €,Glenmorangie,"Original Bottling, Highlands Single Malt"
30,NA,NA,44.30%,700 ml,NA,4548,929 €,Glenmorangie,"Original Bottling, Highlands Single Malt"
NA,NA,NA,46.00%,700 ml,NA,NA,86 €,Glenmorangie Bacalta,"Original Bottling, Highlands Single Malt"
NA,NA,NA,43.00%,1000 ml,NA,NA,105 €,Glenmorangie Burgundy Wood Finish,"Original Bottling, Highlands Single Malt"
NA,NA,NA,46.00%,700 ml,NA,NA,94 €,Glenmorangie Milsean,"Original Bottling, Highlands Single Malt"
NA,NA,NA,46.00%,750 ml,NA,NA,298 €,Glenmorangie Sonnalta PX (US Import),"Original Bottling, Highlands Single Malt"
NA,NA,NA,46.00%,700 ml,NA,NA,77 €,Glenmorangie Spios,"Original Bottling, Highlands Single Malt"
16,1975,1991,43.00%,50 ml,NA,NA,24 €,Glenrothes,"Signatory Vintage, Speyside Single Malt"
30,1978,2008,43.00%,750 ml,NA,NA,328 €,Glenrothes,"Original Bottling, Speyside Single Malt"
31,1986,2017,61.40%,700 ml,20235,NA,269 €,Glenrothes Cask Strength,"Gordon & MacPhail, Speyside Single Malt"
23,1989,2012,54.30%,700 ml,NA,243,120 €,Glenrothes 30.78,"Scotch Malt Whisky Society, Speyside Single Malt"
12,1990,2002,46.00%,700 ml,15799,842,72 €,Glenrothes The Un-Chillfiltered Collection,"Signatory Vintage, Speyside Single Malt"
27,1990,2017,48.30%,700 ml,NA,139,112 €,Glenrothes Cask Strength,"Signatory Vintage, Speyside Single Malt"
13,1992,2005,43.00%,700 ml,NA,NA,72 €,Glenrothes,"Original Bottling, Speyside Single Malt"
13,1994,2007,43.00%,700 ml,NA,NA,65 €,Glenrothes,"Original Bottling, Speyside Single Malt"
20,1996,2016,51.30%,700 ml,NA,1314,76 €,Glenrothes Small Batch,"Cadenhead, Speyside Single Malt"
20,1996,2016,49.10%,700 ml,18,390,127 €,Glenrothes,"Jack Wiebers Whisky World, Speyside Single Malt"
20,1997,2017,56.90%,700 ml,7153,339,358 €,Glenrothes,"The Whiskyfind, Speyside Single Malt"
16,1998,2014,43.00%,700 ml,NA,NA,61 €,Glenrothes,"Original Bottling, Speyside Single Malt"
14,2001,2015,43.00%,700 ml,NA,NA,51 €,Glenrothes Vintage,"Original Bottling, Speyside Single Malt"
10,2004,2014,50.00%,200 ml,NA,NA,22 €,Glenrothes The Old Malt Cask,"Hunter Laing, Speyside Single Malt"
8,2007,2015,67.00%,700 ml,3531,312,158 €,Glenrothes,"Adelphi, Speyside Single Malt"
10,2006,2016,63.90%,700 ml,NA,638,91 €,Glenrothes 30.99,"Scotch Malt Whisky Society, Speyside Single Malt"
NA,NA,NA,57.00%,700 ml,6110,780,88 €,Glenrothes Cooper´s Choice,"The Vintage Malt Whisky Co Ltd., Speyside Single Malt"
NA,1979,NA,40.00%,50 ml,NA,NA,9 €,Glentauchers,"Original Bottling, Speyside Single Malt"
16,1990,2006,40.00%,700 ml,NA,NA,59 €,Glentauchers,"Gordon & MacPhail, Speyside Single Malt"
18,1994,2012,43.00%,700 ml,NA,NA,59 €,Glentauchers,"Gordon & MacPhail, Speyside Single Malt"
19,1994,2013,43.00%,700 ml,NA,NA,58 €,Glentauchers,"Gordon & MacPhail, Speyside Single Malt"
15,NA,NA,40.00%,700 ml,NA,NA,77 €,Glenturret,"Original Bottling, Highlands Single Malt"
13,1979,1992,43.00%,50 ml,1050,3000,19 €,Glenturret,"Signatory Vintage, Highlands Single Malt"
8,2006,2014,57.80%,700 ml,546,NA,128 €,Glenturret Distillery Exclusive,"Original Bottling, Highlands Single Malt"
8,NA,NA,40.00%,750 ml,NA,NA,70 €,Glenturret (1980s),"Original Bottling, Highlands Single Malt"
NA,NA,NA,35.00%,700 ml,NA,NA,143 €,Glenturret,"Original Bottling, Highlands Single Malt"
27,1977,2004,46.80%,700 ml,NA,329,436 €,Glenugie,"Celtic Heartlands, Highlands Single Malt"
14,1978,1992,43.00%,50 ml,NA,NA,37 €,Glenury,"Signatory Vintage, Highlands Single Malt"
12,NA,NA,40.00%,750 ml,NA,NA,328 €,Glenury (1970s),"Original Bottling, Highlands Single Malt"
NA,NA,NA,48.20%,700 ml,NA,NA,302 €,Hakushu Bourbon Barrel,"Original Bottling, Japan Single Malt"
23,1988,2011,57.50%,700 ml,7100,561,2432 €,Hanyu Eight of Clubs (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
21,1990,2011,54.90%,700 ml,527,585,2728 €,Hanyu Ten of Diamonds (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
18,1990,2008,52.40%,700 ml,9032,576,3428 €,Hanyu Ten of Clubs (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
NA,1991,NA,57.40%,700 ml,371,372,3951 €,Hanyu Five of Clubs (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
21,1991,2012,57.90%,700 ml,405,564,2339 €,Hanyu Six of Hearts (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
15,1991,2006,56.00%,700 ml,9001,330,4417 €,Hanyu Jack of Clubs (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
12,2000,2012,57.70%,700 ml,1305,652,2279 €,Hanyu Five of Diamonds (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
8,2000,2008,59.00%,700 ml,7004,345,2927 €,Hanyu Seven of Clubs (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
8,2000,2008,60.00%,700 ml,9100,326,2494 €,Hanyu Five of Hearts (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
12,2000,2012,59.40%,700 ml,9523,503,2337 €,Hanyu Ace of Clubs (Ichiro´s Malt Card),"Original Bottling, Japan Single Malt"
16,2000,2016,56.60%,700 ml,359,NA,796 €,Hanyu Ichiro´s Malt Cask,"Original Bottling, Japan Single Malt"
9,2000,2009,60.70%,700 ml,9800,263,1353 €,Hanyu 3rd Anniversary (Ichiro´s Malt),"Original Bottling, Japan Single Malt"
10,NA,NA,46.00%,700 ml,NA,NA,49 €,Hazelburn,"Original Bottling, Campbeltown Single Malt"
10,2006,2016,57.50%,700 ml,NA,NA,199 €,Hazelburn Duty Paid Sample,"Original Bottling, Campbeltown Single Malt"
10,NA,NA,40.00%,350 ml,NA,NA,29 €,Highland Park,"Original Bottling, Islands Single Malt"
10,NA,NA,46.00%,700 ml,NA,NA,60 €,Highland Park Ambassadors Choice,"Original Bottling, Islands Single Malt"
16,NA,NA,40.00%,750 ml,NA,NA,2497 €,Highland Park Magnus Label (1970s),"Original Bottling, Islands Single Malt"
20,1959,1979,43.00%,750 ml,NA,NA,907 €,Highland Park (Ferraretto),"Original Bottling, Islands Single Malt"
NA,1985,NA,44.00%,700 ml,NA,NA,199 €,Highland Park,"Strathblair Whisky Co. Ltd., Islands Single Malt"
16,1989,2005,57.30%,700 ml,386,NA,311 €,Highland Park Single Cask,"Original Bottling, Islands Single Malt"
25,1990,2015,50.60%,700 ml,NA,426,238 €,Highland Park Small Batch,"Cadenhead, Islands Single Malt"
NA,1990,NA,46.00%,700 ml,NA,NA,81 €,Highland Park,"The Collection of Whiskies, Islands Single Malt"
15,1998,2013,53.50%,700 ml,14011,166,194 €,Highland Park,"Malts of Scotland, Islands Single Malt"
16,2001,2017,61.20%,700 ml,385,576,280 €,Highland Park Single Cask,"Original Bottling, Islands Single Malt"
15,2002,2017,56.70%,700 ml,1,695,81 €,Highland Park,"Creative Whisky Company, Islands Single Malt"
13,2002,2015,57.50%,700 ml,6352,306,279 €,Highland Park Single Cask,"Original Bottling, Islands Single Malt"
13,2002,2015,58.30%,700 ml,6353,318,257 €,Highland Park Single Cask,"Original Bottling, Islands Single Malt"
13,2002,2015,58.60%,700 ml,6403,300,461 €,Highland Park Single Cask (Bottled for Sweden),"Original Bottling, Islands Single Malt"
14,2002,2016,59.70%,700 ml,2121,600,227 €,Highland Park Single Cask (Bottled for Sweden),"Original Bottling, Islands Single Malt"
14,2002,2016,59.90%,700 ml,2544,648,213 €,Highland Park Single Cask (Viking Soul),"Original Bottling, Islands Single Malt"
15,2002,2017,55.30%,700 ml,2911,162,277 €,Highland Park Single Cask,"Original Bottling, Islands Single Malt"
15,2002,2017,55.70%,750 ml,3250,546,214 €,Highland Park Single Cask (US Exclusive),"Original Bottling, Islands Single Malt"
12,2003,2015,58.30%,700 ml,5878,648,351 €,Highland Park Single Cask,"Original Bottling, Islands Single Malt"
12,2003,2015,58.10%,700 ml,5886,630,293 €,Highland Park Single Cask (Germany Exclusive),"Original Bottling, Islands Single Malt"
13,2003,2016,60.30%,700 ml,1933,648,257 €,Highland Park Single Cask (Dannebrog),"Original Bottling, Islands Single Malt"
13,2003,2016,59.10%,700 ml,2115,576,225 €,Highland Park Single Cask,"Original Bottling, Islands Single Malt"
13,2003,2016,63.10%,700 ml,5734,300,240 €,Highland Park Single Cask (Viking Line),"Original Bottling, Islands Single Malt"
12,2004,2016,59.20%,700 ml,1536,636,233 €,Highland Park Single Cask (Juhlaviski),"Original Bottling, Islands Single Malt"
12,2004,2016,65.30%,750 ml,6737,360,220 €,Highland Park Single Cask (US Exclusive),"Original Bottling, Islands Single Malt"
25,NA,NA,50.70%,700 ml,NA,NA,354 €,Highland Park,"Original Bottling, Islands Single Malt"
8,NA,NA,40.00%,750 ml,NA,NA,331 €,Highland Park (1980s Coast Label),"Gordon & MacPhail, Islands Single Malt"
12,NA,1998,40.00%,700 ml,NA,NA,408 €,Highland Park Eunson´s Legacy,"Original Bottling, Islands Single Malt"
NA,NA,NA,40.00%,750 ml,NA,NA,84 €,Highland Park Magnus Reserve (US Exclusive),"Original Bottling, Islands Single Malt"
14,1969,1983,40.00%,750 ml,NA,NA,329 €,Imperial Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
16,1976,1992,43.00%,750 ml,NA,NA,161 €,Imperial (US Import),"Whyte & Whyte Importers Ltd., Speyside Single Malt"
37,1977,2014,53.50%,700 ml,NA,204,555 €,Imperial,"Cadenhead, Speyside Single Malt"
14,1979,1993,64.90%,700 ml,NA,NA,197 €,Imperial,"Cadenhead, Speyside Single Malt"
20,1979,1999,60.60%,700 ml,NA,NA,190 €,Imperial Authentic Collection,"Cadenhead, Speyside Single Malt"
21,1982,2003,46.00%,700 ml,3710,864,138 €,Imperial Chieftain´s,"Ian Macleod, Speyside Single Malt"
22,1982,2004,52.80%,700 ml,3788,293,163 €,Imperial,"Duncan Taylor, Speyside Single Malt"
28,1989,2017,43.90%,700 ml,2892,200,216 €,Imperial Càrn Mòr,"Scottish Liqueur Centre, Speyside Single Malt"
23,1976,1999,58.40%,700 ml,11974,216,203 €,North Port Mackillop´s Choice,"Mackillop's Choice, Highlands Single Malt"
15,1990,2005,58.60%,750 ml,11962,NA,149 €,Imperial (US Import),"Aged Spirits, Speyside Single Malt"
18,1995,2013,46.00%,700 ml,50284 50285,711,89 €,Imperial The Un-Chillfiltered Collection,"Signatory Vintage, Speyside Single Malt"
19,1995,2014,46.00%,700 ml,50169,295,117 €,Imperial,"The Ultimate, Speyside Single Malt"
11,1996,2007,46.00%,700 ml,NA,NA,87 €,Imperial The NC2 Range,"Duncan Taylor, Speyside Single Malt"
12,NA,NA,40.00%,750 ml,NA,NA,70 €,Inchgower (1980s),"Original Bottling, Speyside Single Malt"
27,1976,2003,55.60%,700 ml,NA,NA,261 €,Inchgower Rare Malts,"Original Bottling, Speyside Single Malt"
16,NA,NA,40.00%,700 ml,NA,NA,65 €,Inchmurrin Buccaneer,"Squadron Malts, Highlands Single Malt"
9,1966,1975,57.30%,700 ml,NA,264,71 €,Inchmurrin 112.13,"Scotch Malt Whisky Society, Highlands Single Malt"
NA,1979,NA,40.00%,50 ml,NA,NA,10 €,Inverleven,"Gordon & MacPhail, Lowlands Single Malt"
9,1986,1995,40.00%,700 ml,NA,NA,123 €,Inverleven,"Gordon & MacPhail, Lowlands Single Malt"
18,NA,NA,42.00%,700 ml,NA,NA,75 €,Jura (Premier Gran Cru Classe Finish),"Original Bottling, Islands Single Malt"
30,1966,1996,52.60%,700 ml,1868/69,365,1640 €,Jura,"Signatory Vintage, Islands Single Malt"
23,1988,2011,46.00%,700 ml,1352 ,265,228 €,Jura The Last Fetish,"Moon-Import, Islands Single Malt"
21,NA,NA,44.00%,700 ml,NA,NA,102 €,Jura,"Original Bottling, Islands Single Malt"
10,NA,NA,43.00%,720 ml,NA,NA,342 €,Karuizawa 100% Malt Whisky (Ocean),"Original Bottling, Japan Single Malt"
34,1976,2010,63.60%,750 ml,7818,554,3093 €,Karuizawa Geisha,"Original Bottling, Japan Single Malt"
31,1981,2012,56.00%,700 ml,155,595,2655 €,Karuizawa Noh,"Original Bottling, Japan Single Malt"
35,1981,2016,56.70%,700 ml,164,NA,6884 €,Karuizawa Single Cask,"Original Bottling, Japan Single Malt"
31,1981,2012,56.70%,700 ml,2042,440,2845 €,Karuizawa Geisha,"Original Bottling, Japan Single Malt"
29,1982,2011,58.80%,700 ml,8529,411,2357 €,Karuizawa Noh,"Original Bottling, Japan Single Malt"
30,1983,2013,55.80%,700 ml,8606,350,2523 €,Karuizawa Geisha,"Original Bottling, Japan Single Malt"
28,1984,2012,58.00%,700 ml,3186,540,2405 €,Karuizawa Geisha,"Original Bottling, Japan Single Malt"
25,1991,2016,56.80%,700 ml,259,85,3595 €,Karuizawa Geisha,"Original Bottling, Japan Single Malt"
15,1992,2007,60.60%,700 ml,3434,308,741 €,Karuizawa Single Cask,"Original Bottling, Japan Single Malt"
13,1995,2008,63.00%,750 ml,5007,246,1817 €,Karuizawa Noh,"Original Bottling, Japan Single Malt"
NA,NA,2014,50.00%,700 ml,NA,NA,67 €,Kilchoman 100% Islay (4th Release),"Original Bottling, Islay Single Malt"
10,2007,2017,57.40%,700 ml,383 384 385 387 388,1241,138 €,Kilchoman 6th Edition,"Original Bottling, Islay Single Malt"
5,2008,2013,58.20%,700 ml,485-490 567-568,2000,123 €,Kilchoman 2nd Edition,"Original Bottling, Islay Single Malt"
4,2011,2015,50.00%,700 ml,NA,NA,112 €,Kilchoman Madeira Cask,"Original Bottling, Islay Single Malt"
6,2011,2017,56.50%,700 ml,696,213,96 €,Kilchoman 10th Anniversary,"Original Bottling, Islay Single Malt"
5,2011,2016,50.00%,700 ml,NA,NA,113 €,Kilchoman Sauternes Cask,"Original Bottling, Islay Single Malt"
4,2011,2015,60.00%,700 ml,NA,NA,134 €,Kilchoman Kilchoman Club (4th Edition),"Original Bottling, Islay Single Malt"
13,2004,2017,54.00%,700 ml,NA,NA,222 €,Kilkerran Warehouse Tasting,"Cadenhead, Campbeltown Single Malt"
9,2006,2015,57.30%,700 ml,NA,282,149 €,Kilkerran Single Cask,"Original Bottling, Campbeltown Single Malt"
8,NA,NA,56.40%,700 ml,NA,NA,120 €,Kilkerran Sherry Wood (Open Day 2016),"Original Bottling, Campbeltown Single Malt"
6,2005,2011,46.00%,700 ml,NA,15000,77 €,Kilkerran Work in Progress (2nd Edition),"Original Bottling, Campbeltown Single Malt"
24,1966,1990,40.00%,50 ml,NA,NA,31 €,Kinclaith Connoisseurs Choice,"Gordon & MacPhail, Lowlands Single Malt"
35,1969,2004,54.00%,700 ml,301443,217,1128 €,Kinclaith,"Signatory Vintage, Lowlands Single Malt"
15,1995,2010,43.00%,700 ml,NA,NA,54 €,Knockando Richly Matured,"Original Bottling, Speyside Single Malt"
