Day,Precipitation,Min Temperature,Max Temperature,id
3/6/1973,0,1,9.6,EI000003969
3/7/1973,0,-0.5,9.7,EI000003969
3/8/1973,0,-0.8,10.3,EI000003969
3/9/1973,0,-3.7,12,EI000003969
3/10/1973,0,-4.8,11.5,EI000003969
3/11/1973,0,-1.5,10.4,EI000003969
3/12/1973,0,-1.7,10.2,EI000003969
3/13/1973,0,-0.5,9.9,EI000003969
3/14/1973,0,5,9,EI000003969
3/15/1973,0,4.1,7.9,EI000003969
3/16/1973,0,3,8.8,EI000003969
3/17/1973,0,3.4,11.7,EI000003969
3/18/1973,0,6.6,12.9,EI000003969
3/19/1973,0,0.5,11.4,EI000003969
3/20/1973,0,-2.5,12.5,EI000003969
3/21/1973,0,-1.5,14.9,EI000003969
3/22/1973,0,-0.2,16.5,EI000003969
3/23/1973,0.3,5,16.5,EI000003969
3/24/1973,0.5,7.4,12.8,EI000003969
3/25/1973,2.5,5.2,9.8,EI000003969
3/26/1973,0.1,-1.7,10.7,EI000003969
3/27/1973,2.3,3.9,10.7,EI000003969
3/28/1973,0,1.3,11,EI000003969
3/29/1973,2.1,1.1,12,EI000003969
3/30/1973,0,4.8,10.4,EI000003969
3/31/1973,0.5,2.3,11.8,EI000003969
4/1/1973,17.3,5.5,9.9,EI000003969
4/2/1973,0.6,1.5,7.7,EI000003969
4/3/1973,5.5,-2.1,11.6,EI000003969
4/4/1973,2.1,3.9,14.5,EI000003969
4/5/1973,0.4,4.5,11.3,EI000003969
4/6/1973,0.2,4.1,10,EI000003969
4/7/1973,0.8,0.1,9.8,EI000003969
4/8/1973,0.4,-1.2,8.4,EI000003969
4/9/1973,0,-3.2,7.8,EI000003969
4/10/1973,0.3,1.6,10.2,EI000003969
4/11/1973,1.8,5.5,10.5,EI000003969
4/12/1973,0.5,5.6,12.5,EI000003969
4/13/1973,0,5.2,12.6,EI000003969
4/14/1973,0,6.3,12,EI000003969
4/15/1973,0,5.7,15.9,EI000003969
4/16/1973,0,5.3,15.3,EI000003969
4/17/1973,0,1,14.5,EI000003969
4/18/1973,0,8,14.1,EI000003969
4/19/1973,0.2,7.6,11,EI000003969
4/20/1973,0.7,2.9,11.6,EI000003969
4/21/1973,3.5,4.6,10.5,EI000003969
4/22/1973,5,2.4,9,EI000003969
4/23/1973,2.5,4.9,11.5,EI000003969
4/24/1973,0,5.2,11.4,EI000003969
4/25/1973,0,5.4,14.4,EI000003969
4/26/1973,0,1.3,14.6,EI000003969
4/27/1973,0,2.6,11.6,EI000003969
4/28/1973,3.2,3.4,10.1,EI000003969
4/29/1973,2,-2.6,8.9,EI000003969
4/30/1973,1,2.9,11.4,EI000003969
5/1/1973,0.2,0.5,13.2,EI000003969
5/2/1973,11,0.5,13.4,EI000003969
5/3/1973,4.5,6,10.5,EI000003969
5/4/1973,4.5,6.8,13.8,EI000003969
5/5/1973,5.1,6.2,14,EI000003969
5/6/1973,2.4,3.9,13.1,EI000003969
5/7/1973,1,3.4,13.7,EI000003969
5/8/1973,0.2,5.9,13,EI000003969
5/9/1973,3.6,8.4,13.8,EI000003969
5/10/1973,1.9,3.2,12.7,EI000003969
5/11/1973,0,2,13.7,EI000003969
5/12/1973,2.2,7.3,15.5,EI000003969
5/13/1973,0.4,7,14.3,EI000003969
5/14/1973,0,0.9,13.4,EI000003969
5/15/1973,0,0.9,13.3,EI000003969
5/16/1973,0,2.3,15.4,EI000003969
5/17/1973,1.9,7.6,16,EI000003969
5/18/1973,5.3,9.2,17,EI000003969
5/19/1973,16.8,10.7,16.3,EI000003969
5/20/1973,3.6,8.1,14.6,EI000003969
5/21/1973,0,9.3,17.5,EI000003969
5/22/1973,4.5,9.5,17.5,EI000003969
5/23/1973,5.7,9,16.2,EI000003969
5/24/1973,0.1,8.7,18.9,EI000003969
5/25/1973,4.2,6,16.9,EI000003969
5/26/1973,0.2,11.2,22.3,EI000003969
5/27/1973,2.5,11.2,15.9,EI000003969
5/28/1973,0.1,11,19.1,EI000003969
5/29/1973,3,8.2,17.1,EI000003969
5/30/1973,1.9,10.7,17.9,EI000003969
5/31/1973,0,7.4,13.8,EI000003969
6/1/1973,0,3,15.6,EI000003969
6/2/1973,2.9,7.5,15.5,EI000003969
6/3/1973,0.3,7.2,15.9,EI000003969
6/4/1973,0,3.1,17,EI000003969
6/5/1973,0,4.4,21.2,EI000003969
6/6/1973,0,9.1,20.5,EI000003969
6/7/1973,0,9.2,22.1,EI000003969
6/8/1973,0.8,11.4,19.9,EI000003969
6/9/1973,0.2,12.8,19.5,EI000003969
6/10/1973,0.2,11.8,17.2,EI000003969
6/11/1973,0,11.4,19.6,EI000003969
6/12/1973,1.3,11.7,19,EI000003969
6/13/1973,0,5.8,15.7,EI000003969
6/14/1973,0,3.6,20.7,EI000003969
6/15/1973,0,5.6,22,EI000003969
6/16/1973,0,12.4,21,EI000003969
6/17/1973,0.1,14.4,20.9,EI000003969
6/18/1973,7.6,9.9,23.1,EI000003969
6/19/1973,0.1,12.8,18.1,EI000003969
6/20/1973,0,8.7,18.1,EI000003969
6/21/1973,0,6,21.2,EI000003969
6/22/1973,0,13.5,22.5,EI000003969
6/23/1973,0,10.9,19.5,EI000003969
6/24/1973,0.1,11.5,16.9,EI000003969
6/25/1973,2.5,10.4,18.9,EI000003969
6/26/1973,0,11,17.4,EI000003969
6/27/1973,0,5,20.4,EI000003969
6/28/1973,0,7,21.4,EI000003969
6/29/1973,0.1,14.3,21.5,EI000003969
6/30/1973,0,16.3,21.3,EI000003969
7/1/1973,8.2,16.1,19.4,EI000003969
7/2/1973,0,6.3,20,EI000003969
7/3/1973,7.7,13.5,21.4,EI000003969
7/4/1973,0,13.4,21.4,EI000003969
7/5/1973,0.4,8.7,23.7,EI000003969
7/6/1973,0.1,12.2,16.9,EI000003969
7/7/1973,0,5.5,17.8,EI000003969
7/8/1973,0,9.5,19.2,EI000003969
7/9/1973,0.8,8.1,17.5,EI000003969
7/10/1973,0.9,13.5,19.9,EI000003969
7/11/1973,0,13.4,17.8,EI000003969
7/12/1973,0.3,14,19.5,EI000003969
7/13/1973,5.4,14.3,18.9,EI000003969
7/14/1973,6.2,8.3,17.4,EI000003969
7/15/1973,32.7,10.9,16.4,EI000003969
7/16/1973,2.1,13.7,21,EI000003969
7/17/1973,0.4,13.8,19.2,EI000003969
7/18/1973,4,10.3,16.1,EI000003969
7/19/1973,0.1,12.5,18.2,EI000003969
7/20/1973,6.8,10.3,17.2,EI000003969
7/21/1973,1,10.3,16.2,EI000003969
7/22/1973,2.7,6.6,16.2,EI000003969
7/23/1973,0.2,9.3,15.3,EI000003969
7/24/1973,0,8.6,15.5,EI000003969
7/25/1973,0,9.7,19.6,EI000003969
7/26/1973,0,6.8,16.4,EI000003969
7/27/1973,0,10.8,20.3,EI000003969
7/28/1973,0,7.2,22.8,EI000003969
7/29/1973,0,9.9,23.6,EI000003969
7/30/1973,0,14.6,21.5,EI000003969
7/31/1973,0,14,23.5,EI000003969
8/1/1973,3.5,11.6,23.5,EI000003969
8/2/1973,0.4,15.1,19.8,EI000003969
8/3/1973,2.8,12.6,19.4,EI000003969
8/4/1973,4.6,7.4,17.4,EI000003969
8/5/1973,16,10.3,18.2,EI000003969
8/6/1973,10.9,10.5,15.6,EI000003969
8/7/1973,7.3,8.4,17.5,EI000003969
8/8/1973,3,9,17.4,EI000003969
8/9/1973,0.1,12.4,21.7,EI000003969
8/10/1973,5.3,9.9,18,EI000003969
8/11/1973,0.1,6.8,18.4,EI000003969
8/12/1973,0,7.2,21.2,EI000003969
8/13/1973,0,8.2,24.6,EI000003969
8/14/1973,0,12.6,24.4,EI000003969
8/15/1973,0,12,24.3,EI000003969
8/16/1973,0,11.4,21.7,EI000003969
8/17/1973,0,8.4,17.4,EI000003969
8/18/1973,5.9,5.3,18.9,EI000003969
8/19/1973,6.7,12.5,18.8,EI000003969
8/20/1973,1.1,13.9,16,EI000003969
8/21/1973,0.1,12.4,17.5,EI000003969
8/22/1973,6.5,13.2,18.9,EI000003969
8/23/1973,0,14.4,21,EI000003969
8/24/1973,0,10.7,20.6,EI000003969
8/25/1973,0.3,10.9,21,EI000003969
8/26/1973,0.6,13.6,22.7,EI000003969
8/27/1973,22.9,14.2,21.2,EI000003969
8/28/1973,10,8.3,19.2,EI000003969
8/29/1973,5.7,11.3,16.4,EI000003969
8/30/1973,0.5,8.1,17.5,EI000003969
8/31/1973,0,11.7,20.9,EI000003969
9/1/1973,0,13.4,17.8,EI000003969
9/2/1973,13.1,10.4,16.2,EI000003969
9/3/1973,6.5,12.8,22,EI000003969
9/4/1973,0,14.2,22.8,EI000003969
9/5/1973,0,10.4,22,EI000003969
9/6/1973,0,10.9,23.4,EI000003969
9/7/1973,0,13.2,22.3,EI000003969
9/8/1973,0,9.6,20.8,EI000003969
9/9/1973,0,12.3,21.9,EI000003969
9/10/1973,0,12.7,16.5,EI000003969
9/11/1973,0,12.1,19.5,EI000003969
9/12/1973,0,8.7,19,EI000003969
9/13/1973,0,9.4,15.5,EI000003969
9/14/1973,0,10.3,18.9,EI000003969
9/15/1973,4.5,11.1,19.7,EI000003969
9/16/1973,23.2,14,21.8,EI000003969
9/17/1973,0,10.4,18.2,EI000003969
9/18/1973,16.5,7.9,15,EI000003969
9/19/1973,0.1,8.5,16.3,EI000003969
9/20/1973,1.1,5.3,16.7,EI000003969
9/21/1973,2.2,5.5,15.7,EI000003969
9/22/1973,0.4,5.3,13.5,EI000003969
9/23/1973,0.5,6.3,15,EI000003969
9/24/1973,7.6,4,12.4,EI000003969
9/25/1973,3.7,4.2,14.7,EI000003969
9/26/1973,0.1,8.2,15.4,EI000003969
9/27/1973,6.7,5.3,14.9,EI000003969
9/28/1973,1.4,7.3,12.2,EI000003969
9/29/1973,2.1,4.6,13.5,EI000003969
9/30/1973,0.5,5.4,13.1,EI000003969
10/1/1973,0.1,4.4,13.8,EI000003969
10/2/1973,0,10.3,16.2,EI000003969
10/3/1973,0,12.4,16.1,EI000003969
10/4/1973,0.2,11.1,15.6,EI000003969
10/5/1973,3.5,8.2,14.1,EI000003969
10/6/1973,0.4,11.8,15.4,EI000003969
10/7/1973,0.6,9.4,14.7,EI000003969
10/8/1973,5.7,10,16,EI000003969
10/9/1973,9.1,10,12.7,EI000003969
10/10/1973,13.4,9.2,11.7,EI000003969
10/11/1973,0.1,4.9,9.9,EI000003969
10/12/1973,1.9,7.2,10.1,EI000003969
10/13/1973,4,7.8,10.5,EI000003969
10/14/1973,2.6,6.8,8.7,EI000003969
10/15/1973,2,7,9.4,EI000003969
10/16/1973,0,4.2,9.8,EI000003969
10/17/1973,0,-0.7,9,EI000003969
10/18/1973,4.2,1,12.4,EI000003969
10/19/1973,4.2,4.9,12.9,EI000003969
10/20/1973,1,6.2,14.5,EI000003969
10/21/1973,0.6,5,12.9,EI000003969
10/22/1973,2.4,2.9,13.8,EI000003969
10/23/1973,0,3.2,13.2,EI000003969
10/24/1973,0,5.9,14.1,EI000003969
10/25/1973,0,8.9,14.4,EI000003969
10/26/1973,0.1,7.9,14.7,EI000003969
10/27/1973,1.1,4,16.2,EI000003969
10/28/1973,0,6.3,11,EI000003969
10/29/1973,0,-1.1,11.9,EI000003969
10/30/1973,0,-0.9,12.8,EI000003969
10/31/1973,0.5,1.5,12.5,EI000003969
11/1/1973,0.1,9.1,14.5,EI000003969
11/2/1973,0.8,6.7,15.9,EI000003969
11/3/1973,9.7,9.8,15.3,EI000003969
11/4/1973,5.7,M,15.4,EI000003969
11/5/1973,0.1,1.2,M,EI000003969
11/6/1973,0.1,-0.2,8.6,EI000003969
11/7/1973,1.1,2.3,13.1,EI000003969
11/8/1973,0.2,8.4,14.1,EI000003969
11/9/1973,12.4,10.9,12.9,EI000003969
11/10/1973,0,7.3,10.2,EI000003969
11/11/1973,1.2,1,11.2,EI000003969
11/12/1973,3.1,2.6,12.8,EI000003969
11/13/1973,0.3,5.9,9.7,EI000003969
11/14/1973,6.3,3.4,10.8,EI000003969
11/15/1973,0,3.8,7.9,EI000003969
11/16/1973,0,2,7,EI000003969
11/17/1973,0.1,-4.3,10.7,EI000003969
11/18/1973,0.4,-1.5,12.5,EI000003969
11/19/1973,0,2.6,7.8,EI000003969
11/20/1973,0,-4.2,9,EI000003969
11/21/1973,0,-2.4,9.5,EI000003969
11/22/1973,0.1,1.2,10.9,EI000003969
11/23/1973,0.1,4.9,11.4,EI000003969
11/24/1973,0,M,11.3,EI000003969
11/25/1973,1.7,1.1,M,EI000003969
11/26/1973,0.1,-2.6,3.2,EI000003969
11/27/1973,10.8,-1.7,3.6,EI000003969
11/28/1973,12,0.5,11.3,EI000003969
11/29/1973,5,1.1,5.2,EI000003969
11/30/1973,0.6,1.3,4.9,EI000003969
12/1/1973,0,1.7,5.3,EI000003969
12/2/1973,0.4,-4.1,7.5,EI000003969
12/3/1973,0.1,-2.2,10.3,EI000003969
12/4/1973,0.2,7.3,11.1,EI000003969
12/5/1973,0.6,5.7,9.7,EI000003969
12/6/1973,12.3,4.2,10.9,EI000003969
12/7/1973,5.2,4.1,11.7,EI000003969
12/8/1973,0.1,1.5,5.5,EI000003969
12/9/1973,0.1,-2.6,9.1,EI000003969
12/10/1973,1.7,-0.2,11.5,EI000003969
12/11/1973,0.2,1,6.9,EI000003969
12/12/1973,2.8,1.7,8.9,EI000003969
12/13/1973,0.5,6.1,10.4,EI000003969
12/14/1973,0.2,6.4,7.4,EI000003969
12/15/1973,2.4,-2.8,9.7,EI000003969
12/16/1973,0.4,2.1,6.2,EI000003969
12/17/1973,0.1,0.7,4.7,EI000003969
12/18/1973,2.2,0.1,7.9,EI000003969
12/19/1973,1.7,0,8.4,EI000003969
12/20/1973,9,5,8.8,EI000003969
12/21/1973,1.9,4.8,6.5,EI000003969
12/22/1973,1.6,-0.3,6.1,EI000003969
12/23/1973,15,0,6.1,EI000003969
12/24/1973,0.1,1.9,7.9,EI000003969
12/25/1973,0.6,1.3,10.4,EI000003969
12/26/1973,0.1,2.7,11.7,EI000003969
12/27/1973,1.5,8.9,12,EI000003969
12/28/1973,2.7,-0.2,10.8,EI000003969
12/29/1973,7.1,1.7,11.9,EI000003969
12/30/1973,0,1.3,4.7,EI000003969
12/31/1973,0,-2.5,6.8,EI000003969
1/1/1974,0,-1.4,9.5,EI000003969
1/2/1974,0.2,5.8,6.7,EI000003969
1/3/1974,0.9,5.1,9.9,EI000003969
1/4/1974,10.8,5,12.7,EI000003969
1/5/1974,4.2,6,9.2,EI000003969
1/6/1974,3.9,1.9,8.9,EI000003969
1/7/1974,0.9,3.9,10,EI000003969
1/8/1974,11.3,3.8,9.5,EI000003969
1/9/1974,1.3,-1.1,8.5,EI000003969
1/10/1974,6.1,-0.4,11.7,EI000003969
1/11/1974,6.1,3.3,12.5,EI000003969
1/12/1974,3.8,4.4,7.7,EI000003969
1/13/1974,1.4,3.2,10.7,EI000003969
1/14/1974,2.9,2.7,12.5,EI000003969
1/15/1974,7,5.5,7.1,EI000003969
1/16/1974,4.5,2.6,8.2,EI000003969
1/17/1974,0.1,2.1,10.5,EI000003969
1/18/1974,0,7.8,10.9,EI000003969
1/19/1974,0,8.3,10.3,EI000003969
1/20/1974,0,-1.7,10.5,EI000003969
1/21/1974,0,0.9,10.7,EI000003969
1/22/1974,1.3,1.2,10.5,EI000003969
1/23/1974,0,5.9,9.2,EI000003969
1/24/1974,0,3.4,8.3,EI000003969
1/25/1974,2.6,4.6,10.9,EI000003969
1/26/1974,1,7.7,9.3,EI000003969
1/27/1974,8.9,1.1,10,EI000003969
1/28/1974,0.2,2.4,6.7,EI000003969
1/29/1974,4.8,-0.5,10.8,EI000003969
1/30/1974,4.3,2.9,9.4,EI000003969
1/31/1974,4.7,1.5,8.3,EI000003969
2/1/1974,3.2,3.5,11.4,EI000003969
2/2/1974,1,3,7.9,EI000003969
2/3/1974,4.1,1.9,6.7,EI000003969
2/4/1974,0.2,2,8.3,EI000003969
2/5/1974,2.1,-2.8,5.7,EI000003969
2/6/1974,0.1,-0.6,4.5,EI000003969
2/7/1974,4.3,-1.3,9.1,EI000003969
2/8/1974,4.5,-0.2,11.5,EI000003969
2/9/1974,3.5,6.3,10.1,EI000003969
2/10/1974,5,6.1,11.4,EI000003969
2/11/1974,5.2,5.6,8,EI000003969
2/12/1974,3.1,1.7,7.2,EI000003969
2/13/1974,0.1,-0.6,5.5,EI000003969
2/14/1974,2.6,-2.7,10.3,EI000003969
2/15/1974,6.5,4.3,8.6,EI000003969
2/16/1974,0.1,5.7,8.4,EI000003969
2/17/1974,0,1.2,7.7,EI000003969
2/18/1974,0.4,-2.6,7.2,EI000003969
2/19/1974,0,1.4,8,EI000003969
2/20/1974,0.9,0.2,9.2,EI000003969
2/21/1974,1,4.9,9.9,EI000003969
2/22/1974,0.2,3.6,8.9,EI000003969
2/23/1974,0.7,1,10.3,EI000003969
2/24/1974,0.5,3.4,8,EI000003969
2/25/1974,0.2,4.7,10,EI000003969
2/26/1974,0,6.2,11.1,EI000003969
2/27/1974,0,2.9,8.3,EI000003969
2/28/1974,1.3,1.7,6.4,EI000003969
3/1/1974,0.1,1.2,6.9,EI000003969
3/2/1974,0,-2,4.2,EI000003969
3/3/1974,0,-2.5,7.1,EI000003969
3/4/1974,2.8,-3.2,4.8,EI000003969
3/5/1974,2.3,-1.8,6.4,EI000003969
3/6/1974,5.5,-2.2,10.2,EI000003969
3/7/1974,0,4.5,13.2,EI000003969
3/8/1974,0,2.9,8.8,EI000003969
3/9/1974,0.2,2.6,4.4,EI000003969
3/10/1974,1.7,2.6,5.5,EI000003969
3/11/1974,0.5,2.5,6,EI000003969
3/12/1974,0.2,1.9,6.3,EI000003969
3/13/1974,0,2.8,8.2,EI000003969
3/14/1974,0.4,-2.4,9.7,EI000003969
3/15/1974,3.4,3,12.9,EI000003969
3/16/1974,0.4,6.9,11.9,EI000003969
3/17/1974,5.4,4.4,11.3,EI000003969
3/18/1974,0.4,3.6,9.7,EI000003969
3/19/1974,0.4,1.7,11,EI000003969
3/20/1974,0,0.9,11.2,EI000003969
3/21/1974,0,-1.9,11.2,EI000003969
3/22/1974,0,2.3,13.4,EI000003969
3/23/1974,0,5.9,9.3,EI000003969
3/24/1974,0.1,5.7,6.9,EI000003969
3/25/1974,0,5.4,8.4,EI000003969
3/26/1974,0.1,4.9,10.9,EI000003969
3/27/1974,0,1.3,10.5,EI000003969
3/28/1974,0,4.4,8.5,EI000003969
3/29/1974,0,0.7,11.6,EI000003969
3/30/1974,0,0.4,12.3,EI000003969
3/31/1974,0,1.6,17.1,EI000003969
4/1/1974,0.6,4.4,13,EI000003969
4/2/1974,0.2,6.9,13.4,EI000003969
4/3/1974,0.1,-0.8,13.7,EI000003969
4/4/1974,0,4.7,16.1,EI000003969
4/5/1974,0,2.4,13.7,EI000003969
4/6/1974,0,3.3,12.5,EI000003969
4/7/1974,0,2.8,13.3,EI000003969
4/8/1974,0,2.4,14.2,EI000003969
4/9/1974,0,3.4,13,EI000003969
4/10/1974,11.4,1.9,14,EI000003969
4/11/1974,14.7,6.9,11.4,EI000003969
4/12/1974,0.1,7.2,13.1,EI000003969
4/13/1974,0,6.2,7.9,EI000003969
4/14/1974,0,2.3,10.4,EI000003969
4/15/1974,0,-1.1,15.3,EI000003969
4/16/1974,0,1.1,15.7,EI000003969
4/17/1974,0,2.1,10.1,EI000003969
4/18/1974,0,-0.9,11.9,EI000003969
4/19/1974,0,0.4,10.6,EI000003969
4/20/1974,0,4.9,10.9,EI000003969
4/21/1974,0,-0.6,11.4,EI000003969
4/22/1974,0,-0.7,15.9,EI000003969
4/23/1974,0,1,13.9,EI000003969
4/24/1974,0,0.3,13.4,EI000003969
4/25/1974,0,0.1,11.6,EI000003969
4/26/1974,0,6.2,10.7,EI000003969
4/27/1974,0.1,1.7,9.9,EI000003969
4/28/1974,1.2,2.9,9.4,EI000003969
4/29/1974,0.1,4.7,10.5,EI000003969
4/30/1974,21.5,-0.9,11.1,EI000003969
5/1/1974,0.3,4.5,10.9,EI000003969
5/2/1974,1.6,2.4,12.7,EI000003969
5/3/1974,7.5,3.4,8.9,EI000003969
5/4/1974,0,7,11.5,EI000003969
5/5/1974,0,3.8,11.2,EI000003969
5/6/1974,0,0.3,12.4,EI000003969
5/7/1974,0,-0.2,14.4,EI000003969
5/8/1974,0.5,3.4,10.8,EI000003969
5/9/1974,12.9,6,10.1,EI000003969
5/10/1974,1.1,6.6,13.9,EI000003969
5/11/1974,0.3,2.9,15.5,EI000003969
5/12/1974,5.2,6.9,13.2,EI000003969
5/13/1974,2.2,8.2,15.1,EI000003969
5/14/1974,0.1,2.9,16.6,EI000003969
5/15/1974,0,6.5,18.6,EI000003969
5/16/1974,2.4,10.3,14.6,EI000003969
5/17/1974,10,6,13.7,EI000003969
5/18/1974,2.1,10.1,14.9,EI000003969
5/19/1974,0.2,4.8,17.9,EI000003969
5/20/1974,0,10.3,17.9,EI000003969
5/21/1974,0.8,8.5,17.4,EI000003969
5/22/1974,4.5,7.7,14.4,EI000003969
5/23/1974,2,8.1,14.2,EI000003969
5/24/1974,0.2,7.8,15,EI000003969
5/25/1974,0.3,8,15.3,EI000003969
5/26/1974,0,5.5,15,EI000003969
5/27/1974,0,9.2,16.2,EI000003969
5/28/1974,0.4,9.1,15.2,EI000003969
5/29/1974,0,2.1,14.4,EI000003969
5/30/1974,2.4,3.4,15.3,EI000003969
5/31/1974,0.1,8.7,18.4,EI000003969
6/1/1974,0.2,10.9,17.7,EI000003969
6/2/1974,0,10,16.1,EI000003969
6/3/1974,0,4.6,14.5,EI000003969
6/4/1974,2.6,8.4,14.3,EI000003969
6/5/1974,4.8,8.4,15.4,EI000003969
6/6/1974,1.2,5,14.1,EI000003969
6/7/1974,0.6,5.1,14.5,EI000003969
6/8/1974,5.3,6.3,15.2,EI000003969
6/9/1974,9,6.2,12.7,EI000003969
6/10/1974,0.1,3.7,14.7,EI000003969
6/11/1974,0,7.6,20.6,EI000003969
6/12/1974,0,12.6,17.8,EI000003969
6/13/1974,0,8.3,20,EI000003969
6/14/1974,0,5.3,19.5,EI000003969
6/15/1974,0,6.8,19.2,EI000003969
6/16/1974,5.6,7.8,17,EI000003969
6/17/1974,0.5,8.6,16.2,EI000003969
6/18/1974,1.8,4.8,15.1,EI000003969
6/19/1974,0.1,11.4,18.4,EI000003969
6/20/1974,0,9.8,20.2,EI000003969
6/21/1974,0,10.3,23,EI000003969
6/22/1974,0,12.6,17.5,EI000003969
6/23/1974,0,11.1,17.2,EI000003969
6/24/1974,0,10.6,17.6,EI000003969
6/25/1974,0,8.8,15.4,EI000003969
6/26/1974,0,8.7,14.4,EI000003969
6/27/1974,0,10.8,13.8,EI000003969
6/28/1974,0,8.8,16,EI000003969
6/29/1974,2.4,6.2,20.5,EI000003969
6/30/1974,3.9,7,20.2,EI000003969
7/1/1974,2.4,10.2,18.7,EI000003969
7/2/1974,8.9,7.4,13.3,EI000003969
7/3/1974,8.1,6.4,17.4,EI000003969
7/4/1974,11.4,10.9,17.4,EI000003969
7/5/1974,0.2,12.5,17.8,EI000003969
7/6/1974,0,7.4,18.4,EI000003969
7/7/1974,0,13.6,20.8,EI000003969
7/8/1974,0.8,13.4,19.5,EI000003969
7/9/1974,6.3,10.6,19.6,EI000003969
7/10/1974,0.8,12.3,18.8,EI000003969
7/11/1974,2.1,9.3,17.1,EI000003969
7/12/1974,3.1,8.9,17.4,EI000003969
7/13/1974,8.1,8.4,16,EI000003969
7/14/1974,6.3,7.3,16.1,EI000003969
7/15/1974,4.5,11.4,19.4,EI000003969
7/16/1974,0.4,11.6,15.9,EI000003969
7/17/1974,2.3,7.9,18.6,EI000003969
7/18/1974,0.1,7.4,18.9,EI000003969
7/19/1974,0.1,12.1,20.5,EI000003969
7/20/1974,0,13.9,21.3,EI000003969
7/21/1974,0,10.9,21.4,EI000003969
7/22/1974,0.5,14.2,19.7,EI000003969
7/23/1974,0,8.8,17,EI000003969
7/24/1974,0.2,10.1,18,EI000003969
7/25/1974,1,6.7,18,EI000003969
7/26/1974,0.2,10.9,17.8,EI000003969
7/27/1974,0.6,13.4,18.7,EI000003969
7/28/1974,0,13.3,18.2,EI000003969
7/29/1974,9.3,11.2,18.7,EI000003969
7/30/1974,15.9,11.3,21.4,EI000003969
7/31/1974,8.7,12.7,16.2,EI000003969
8/1/1974,1.3,8.7,17.6,EI000003969
8/2/1974,0,8.4,17.4,EI000003969
8/3/1974,0,8.4,18.4,EI000003969
8/4/1974,0,5.9,18.4,EI000003969
8/5/1974,1.4,6.9,21.5,EI000003969
8/6/1974,0.8,11.7,20.5,EI000003969
