vintage,avp,size,price,name,precip,temp,max_t,min_t
1986,55.90,700,388.50000000000006,Laphroaig Old & Rare,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1995,56.50,700,195.36,Laphroaig 29.169,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
2000,61.70,700,313.0200000000001,Laphroaig 29.158,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2001,46.00,700,116.55,Laphroaig,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2004,46.00,700,75.48,Ledaig The Un-Chillfiltered Collection,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
2005,51.90,700,69.93,Ledaig,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
1974,61.20,750,305.25,Linkwood Rare Malts,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1995,43.00,700,85.47000000000001,Linkwood,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1989,55.10,700,227.55,Littlemill Rhine Collection,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,51.10,700,253.08,Littlemill,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1990,57.10,700,392.94000000000005,Littlemill 97.5,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
2006,50.30,700,103.23,Loch Lomond Old Train Line,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1979,50.00,700,461.76000000000016,Lochside First Bottling,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1996,57.20,700,144.3,Longmorn Cask Strength,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1995,46.00,700,68.82000000000001,Longrow,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1973,43.00,50,102.12,Longrow,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1974,46.00,50,91.02,Longrow (1970s),2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,46.00,700,1076.7,Longrow (1970s),2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1973,43.00,50,128.76000000000002,Macallan,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1975,43.00,50,190.92,Macallan,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1976,43.00,700,1738.2600000000002,Macallan,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1980,43.00,50,143.19000000000003,Macallan,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1981,43.00,50,213.12,Macallan,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1982,43.00,50,313.0200000000001,Macallan,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1984,43.00,700,942.39,Macallan,3.0898433552299305,14.6123176636799,12.174690181124886,4.8752549651100345
1989,43.00,700,704.85,Macallan,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,43.00,700,492.84,Macallan,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1991,43.00,700,438.45000000000016,Macallan,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1975,43.00,700,2369.850000000001,Macallan Anniversary Malt,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1979,43.00,50,158.73000000000005,Macallan,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1987,55.30,700,156.51000000000005,Macallan,2.8253145445395265,13.447738069297746,11.210599721059976,4.474276696475535
1989,50.60,700,193.14,Macallan Exclusive Malts,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,53.90,700,229.77,Macallan Mackillop´s Choice,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1990,56.60,700,627.1500000000002,Macallan 24.94,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1991,40.00,700,421.8,Macallan Coronation Day,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
2004,43.00,700,72.15,Macallan Speymalt,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
2005,43.00,700,66.60000000000001,Macallan Speymalt,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
1979,55.20,50,37.74,Macallan Glenlivet,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1995,55.30,700,91.02,Miltonduff Cask Strength,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1982,58.40,700,219.78000000000003,Mannochmore,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1979,62.30,700,340.7700000000001,Millburn 87.2,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1978,46.50,700,320.79,Miltonduff Authentic Collection,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1984,50.00,700,149.85000000000005,Miltonduff The Old Malt Cask,3.0898433552299305,14.6123176636799,12.174690181124886,4.8752549651100345
1995,56.80,700,82.14,Miltonduff,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1980,60.30,700,246.42,Mortlach 76.10,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1982,57.50,700,314.13000000000005,Mortlach 76.32,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1986,58.80,700,229.77,Mortlach 76.110,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1994,53.20,700,118.77,Mortlach,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
2003,46.00,700,84.36000000000001,Mortlach,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
1981,43.00,700,229.77,Brechin Connoisseurs Choice,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1976,46.00,700,245.31000000000003,North Port First Cask,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1976,50.00,700,378.51000000000016,North Port,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
2007,69.50,700,422.91,Octomore (Feis Ile 2014),2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
2007,64.50,700,208.68,Octomore,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
1974,46.00,700,340.7700000000001,Pulteney Highland Selection,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1990,58.90,700,331.8900000000001,Pulteney,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1990,46.00,700,185.37,Pulteney Lightly Peated,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1976,43.00,700,196.47000000000003,Pittyvaich,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1976,57.20,750,506.16,Pittyvaich 90.1,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
2002,63.50,700,199.8,Port Charlotte Smith Reserve,3.9481401617250937,14.807007103819394,12.38391539596657,4.84618341570565
1974,65.50,750,1537.35,Port Ellen,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1975,46.00,700,739.2600000000001,Port Ellen First Bottling,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1976,50.00,700,714.84,Port Ellen First Bottling,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1979,57.40,200,461.76000000000016,Port Ellen 5th Annual Release,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1979,54.70,200,435.12000000000006,Port Ellen 7th Annual Release,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1979,52.10,700,881.34,Port Ellen Old & Rare,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1979,46.00,700,834.72,Port Ellen Rare Old,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1979,56.80,700,564.99,Port Ellen Cask Strength Collection,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1980,40.00,700,439.56000000000006,Port Ellen Connoisseurs Choice,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1982,46.00,700,749.2500000000001,Port Ellen,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1982,61.20,700,1106.67,Port Ellen,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1982,59.30,700,416.25000000000006,Port Ellen Cask Strength Collection,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1982,40.00,700,670.44,Port Ellen,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1982,50.00,700,820.2900000000003,Port Ellen,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1978,58.90,50,88.80000000000004,Rosebank,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1984,43.00,350,31.08,Brackla,3.0898433552299305,14.6123176636799,12.174690181124886,4.8752549651100345
1973,57.20,700,378.51000000000016,Lochnagar Old & Rare,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1977,64.30,750,537.24,Scapa Cask Strength,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1993,58.60,500,227.55,Scapa Cask Strength Edition,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
2001,53.50,500,156.51000000000005,Scapa Distillery Exclusive,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2003,58.50,500,106.56,Scapa Cask Strength Edition,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
1980,43.00,750,115.44,Auchroisk Singleton,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1981,40.00,700,82.14,Auchroisk Singleton,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1986,46.00,700,105.45,Speyburn Highland Selection,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1974,54.00,700,255.3,Springbank Dun Bheagan,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1980,50.00,750,338.55,Springbank,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1989,54.50,700,227.55,Springbank 27.50,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1991,58.50,700,163.17000000000004,Springbank,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1993,52.30,700,269.73,Springbank Private Cask,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1993,57.20,700,179.82000000000005,Springbank Private Cask,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1997,52.30,700,156.51000000000005,Springbank Sherry Wood,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1999,49.00,700,177.60000000000005,Springbank Duty Paid Sample,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
1999,57.90,700,258.63,Springbank Local Barley (Springbank Society),2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
2000,50.10,700,177.60000000000005,Springbank Duty Paid Sample,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2000,50.70,700,163.17000000000004,Springbank Duty Paid Sample,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2001,49.90,700,177.60000000000005,Springbank Duty Paid Sample,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2001,49.20,700,231.99,Springbank Duty Paid Sample,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2001,48.90,700,159.84,Springbank Duty Paid Sample,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2002,47.70,700,204.24,Springbank Duty Paid Sample,3.9481401617250937,14.807007103819394,12.38391539596657,4.84618341570565
2002,52.00,700,190.92,Springbank Duty Paid Sample,3.9481401617250937,14.807007103819394,12.38391539596657,4.84618341570565
2003,58.30,700,160.95000000000005,Springbank Duty Paid Sample,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2003,58.00,700,163.17000000000004,Springbank Duty Paid Sample,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2006,60.80,700,163.17000000000004,Springbank Duty Paid Sample,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
2006,58.40,700,126.54,Springbank Duty Paid Sample,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
2006,53.10,750,149.85000000000005,Springbank Local Barley (US Import),2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1974,46.00,700,597.1800000000002,Springbank Frank McHardy,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1982,43.00,700,236.43,Linlithgow,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1975,49.30,700,323.0100000000001,St Magdalene 49.14,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1980,40.00,700,277.5,St Magdalene Centenary Reserve,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1982,63.50,700,516.1500000000002,St Magdalene 49.9,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1977,46.00,700,130.98000000000002,Strathmill First Cask,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1990,48.60,700,115.44,Strathmill Exclusive Malts,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1992,45.90,700,118.77,Strathmill Small Batch,3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1998,45.80,700,99.9,Talisker Distillers Edition,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1980,52.80,700,185.37,Tamdhu Exclusive Malts (Single Cask),2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
2006,46.00,700,57.72000000000001,Teaninich,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1982,40.00,700,99.9,Teaninich Connoisseurs Choice,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1995,46.00,700,174.27,Tobermory,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1989,53.20,700,209.79,Tomatin Cù Bòcan,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
2007,46.00,700,85.47000000000001,Tomatin,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
1978,50.00,700,163.17000000000004,Tomintoul The Old Malt Cask,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1981,50.50,700,327.4500000000001,Tomintoul Sherry Cask,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1984,54.90,700,190.92,Tormore Exclusive Malts (Single Cask),3.0898433552299305,14.6123176636799,12.174690181124886,4.8752549651100345
1989,58.40,700,140.97,Tullibardine 28.17,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1993,46.00,700,98.79,Tullibardine Marsala Wood,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1993,46.00,700,77.7,Tullibardine Port Wood Finish,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1993,46.00,700,64.38000000000001,Tullibardine Rum Wood,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
2013,50.00,700,93.24,Wolfburn Vibrant Stills (10th Anniversary),2.387790468688487,14.829121241097331,12.308174770965447,5.0418929402637644
1974,40.00,750,197.58,Aberfeldy Speymalt (Meregalli Import),2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,51.20,700,1292.0400000000004,Ardbeg,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,51.70,700,2429.7900000000004,Ardbeg Single Cask,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1975,40.00,700,430.68000000000006,Ardbeg (Meregalli Import),2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1975,53.70,700,2072.370000000001,Ardbeg Single Cask,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1976,50.00,700,739.2600000000001,Ardbeg,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1976,55.00,700,2533.0200000000004,Ardbeg Single Cask,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1978,43.00,700,507.27,Ardbeg First Release,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1998,58.40,700,264.18,Ardbeg,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
2000,55.90,700,597.1800000000002,Ardbeg Single Cask,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
1977,59.60,50,17.76,Ardmore,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1977,40.00,700,135.42000000000002,Ardmore,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1992,43.00,700,56.61000000000001,Ardmore (Bourbon Barrel),3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1996,50.00,700,63.27,Arran Leun´s Cask,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1997,46.00,700,96.57,Arran Maltman (Sherry Cask),2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1997,53.00,700,93.24,Arran Private Bottling,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1997,56.50,700,116.55,Arran Sherry Cask,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1999,58.10,700,89.91000000000004,Arran 121.67,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
1999,56.20,700,97.68,Arran 121.84,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
2005,59.00,700,169.83,Arran Malt & Music Festival 2015,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
2007,54.20,700,72.15,Arran Master of Distilling,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
1974,43.30,700,1072.26,Auchentoshan Single Cask,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
2000,59.80,700,96.57,Auchentoshan 5.47,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2008,59.20,700,187.59,Auchentoshan Distillery Cask (Oloroso Cask),2.7585433070866405,13.284823320768414,12.258376214979991,2.0528942115768465
2008,54.50,700,134.31,Auchentoshan Distillery Cask (Bordeaux Cask),2.7585433070866405,13.284823320768414,12.258376214979991,2.0528942115768465
2008,54.50,200,43.290000000000006,Auchentoshan Distillery Cask (Bordeaux Cask),2.7585433070866405,13.284823320768414,12.258376214979991,2.0528942115768465
1994,57.10,700,101.01,Auchroisk,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
1985,60.10,700,107.67000000000002,Aultmore,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1986,43.00,700,124.32,Aultmore,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1989,50.00,700,86.58000000000001,Aultmore Millennium,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1989,46.00,700,183.15,Aultmore,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1978,46.00,700,362.97,Balblair,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1989,43.00,700,127.65,Balblair 2nd Release,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,46.00,700,136.53,Balblair 2nd Release,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1990,46.00,700,170.94000000000003,Balblair 2nd Release,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1977,57.90,700,235.32,Balmenach,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
2005,55.40,700,59.94000000000001,Balmenach Small Batch,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
1973,46.00,50,15.54,Balvenie,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1973,49.70,700,1575.09,Balvenie Vintage Cask,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1974,43.00,50,62.16,Balvenie,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,46.90,200,194.25000000000003,Balvenie Single Barrel,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1989,40.00,700,306.36,Balvenie Port Wood,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1993,51.90,700,1491.84,Balvenie DCS Compendium (Chapter 3),2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1990,60.40,700,310.8,Ben Nevis,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1996,46.00,700,103.23,Ben Nevis Private Cask,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1996,51.70,700,214.23,Ben Nevis Single Cask,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1998,50.20,700,123.21,Ben Nevis,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1976,57.80,700,488.4,BenRiach Single Cask,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1978,59.70,50,91.02,BenRiach,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1978,50.00,700,390.72,BenRiach Single Cask (Moscatel Finish),2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1978,50.40,700,352.98,BenRiach Single Cask (IPA),2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
2005,58.70,700,84.36000000000001,BenRiach Peat (Virgin Oak Finish),2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
1997,59.80,700,107.67000000000002,Benrinnes,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1992,46.00,700,166.50000000000003,Bladnoch Distillery Label,3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1990,52.40,700,127.65,Bladnoch Single Cask,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1992,51.70,700,111.0,Bladnoch,3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1981,55.50,700,594.96,Blair Athol Flora & Fauna (Cask Strength),2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1977,52.90,700,719.2800000000003,Largiemeanoch,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1973,56.80,700,1116.66,Bowmore Cask Strength,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1979,46.00,750,1246.5300000000002,Bowmore Flowers,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1982,55.80,700,361.86,Bowmore,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1982,55.70,700,316.35,Bowmore Cask Strength (Bourbon Barrel),3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1983,48.80,700,616.0500000000002,Bowmore,2.5845584607795,14.750514929706357,12.311024844720519,4.878980169971671
1988,51.00,700,409.59,Bowmore,3.1280500000000204,14.568356770439793,11.996206581352816,5.14430037817396
1988,51.50,700,286.38000000000005,Bowmore Port Cask,3.1280500000000204,14.568356770439793,11.996206581352816,5.14430037817396
1989,55.10,700,357.42,Bowmore XOP,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,49.60,700,429.57000000000005,Bowmore,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1994,56.30,700,117.66,Bowmore Berrys´ Own Selection,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
1996,56.20,700,368.52,Bowmore Hand Filled (17th Edition),2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1996,43.30,700,174.27,Bowmore Wanted (Little Big Horn Brothers),2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
2000,56.90,700,409.59,Bowmore Hand Filled,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2000,56.70,700,381.84,Bowmore Hand Filled,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2003,52.40,700,158.73000000000005,Bowmore Wanted (Pinki & Brain),2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
1991,44.70,700,103.23,Braeval The Old Malt Cask,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1981,60.80,700,81.03,Brora,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1982,58.10,700,688.2,Brora Rare Malts,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1985,48.70,700,771.45,Bruichladdich Rare Cask,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1986,44.60,700,761.46,Bruichladdich Rare Cask Series (The Magnificent Seven),3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1989,46.00,750,107.67000000000002,Bruichladdich (US Import),2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1994,56.20,700,104.34,Bruichladdich Cask Strength,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
1998,46.00,700,152.07000000000005,Bruichladdich Sherry Edition,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
2001,50.00,700,133.20000000000002,Bruichladdich (Feis Ile 2016),3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2003,50.00,700,120.99,Bruichladdich Private Cask,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2004,63.80,700,130.98000000000002,Bruichladdich,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
2005,64.70,700,129.87,Bruichladdich Private Cask,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
2006,68.10,700,105.45,Bruichladdich Private Cask,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1979,56.30,50,52.17,Bunnahabhain,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1979,45.20,700,361.86,Bunnahabhain,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1997,46.00,700,99.9,Bunnahabhain,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1999,49.70,700,115.44,Bunnahabhain,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
2003,54.30,700,216.45,Bunnahabhain 2003 Limited Release (Pedro Ximénez Finish),2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2004,55.30,700,148.74,Bunnahabhain 2004 Limited Release (Moine Brandy Finish),3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
2004,56.60,700,203.13,Bunnahabhain 2004 Moine Marsala,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
2004,57.40,700,180.93,Bunnahabhain Rubha a´Mhail (Feis Ile 2015),3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
1974,61.10,50,101.01,Caol Ila,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,60.50,700,871.35,Caol Ila,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1977,40.00,750,320.79,Caol Ila Connoisseurs Choice,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1977,40.00,750,319.68,Caol Ila (Meregalli Import),2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1978,63.70,50,48.84,Caol Ila Cask Strength,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1979,59.00,700,267.51000000000005,Caol Ila Cask Strength Collection,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1980,40.00,700,130.98000000000002,Caol Ila Connoisseurs Choice,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
2000,64.30,700,169.83,Caol Ila (Feis Ile 2011),4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2002,55.50,700,158.73000000000005,Caol Ila (Feis Ile 2014),3.9481401617250937,14.807007103819394,12.38391539596657,4.84618341570565
2003,56.50,700,117.66,Caol Ila Single Cask,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2006,55.40,700,83.25000000000001,Caol Ila Single Cask,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1999,46.00,700,148.74,Caperdonich Connoisseurs Choice,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
1982,45.50,700,174.27,Clynelish,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
